brand,technology,touch_screen,display_colors,screen_size,screen_area,screen_to_body_ratio,screen_resolution,rear_camera,front_camera,os,gpu,external_memory,internal_memory,cpu,dimensions,weight,battery,approximate_price,sim_card,net_work,speed,gprs,gps,wifi,nfc,usb,bluetooth,radio,headphone_jack
Micromax,,capacitive touchscreen,,"4"" inc",45.5 cm2,%,480 x 800 px,"2 MP, Single","0.3 MP, Single",Android 4.4.2 (KitKat),- Mali-400,"microSD, up to 32 GB","4 GB, 512 MB RAM",- Dual-core 1.3 GHz Cortex-A7,Х Х mm,0 g,"2000 mAh,  Removable Li-Ion",70 EUR,Dual SIM,GSM,,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,3.0,FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"4.5"" inc",55.8 cm2,60.1%,480 x 854 px,"5 MP, Single","5 MP, Single",Android 4.2.2 (Jelly Bean),None,"microSD, up to 32 GB (dedicated slot)","4 GB (2.2 GB user available), 512 MB RAM",- Quad-core 1.2 GHz,138 Х 67.3 Х 9.7 mm,147 g,"1800 mAh,  Removable Li-Ion",100 EUR,"Dual SIM (Mini-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"4.5"" inc",55.8 cm2,65.3%,480 x 854 px,"5 MP, Single","0.3 MP, Single",Android 4.4.2 (KitKat),- Mali-400MP2,"microSD, up to 32 GB","8 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,132.4 Х 64.5 Х 8.7 mm,143 g,"1950 mAh,  Removable Li-Ion",110 EUR,"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"3.5"" inc",36.5 cm2,%,320 x 480 px,"2 MP, Single","0.3 MP, Single",Android 4.4.2 (KitKat),- Mali-400,"microSD, up to 32 GB","4 GB, 512 MB RAM",- Dual-core 1.3 GHz Cortex-A7,Х Х mm,0 g,"1300 mAh,  Removable Li-Ion",None,Dual SIM,GSM,,Yes,No,"Wi-Fi 802.11 b/g, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,TFT,capacitive touchscreen,16M,"4"" inc",45.5 cm2,%,480 x 800 px,"2 MP, Single","0.3 MP, Single",Android 4.4.2 (KitKat),- Mali-400,"microSD, up to 32 GB","4 GB, 512 MB RAM",- Dual-core 1.3 GHz Cortex-A7,Х Х mm,0 g,"1300 mAh,  Removable Li-Ion",60 EUR,Dual SIM,GSM,,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,AMOLED,capacitive touchscreen,16M,"5"" inc",68.9 cm2,%,720 x 1280 px,"13 MP, Single","5 MP, Single",Android 4.4.2 (KitKat),- Mali-450MP4,"microSD, up to 32 GB","16 GB, 1 GB RAM",- Octa-core 1.7 GHz Cortex-A7,Х Х mm,0 g,"2000 mAh,  Non-removable Li-Ion",None,Dual SIM,GSM / HSPA,HSPA,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"4.5"" inc",55.8 cm2,63.1%,480 x 854 px,"5 MP, Single","2 MP, Single","Android 4.4.4 (KitKat), upgradable to 5.1 (Lollipop); Android One",- Mali-400MP2,"microSD, up to 32 GB","4 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,132 Х 67 Х 9 mm,136 g,"1700 mAh,  Removable Li-Ion",80 EUR,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA,HSPA,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,66.0%,1080 x 1920 px,"16 MP, Single","8 MP, Single",Android 4.4.2 (KitKat),- Mali-450MP4,No,"32 GB, 2 GB RAM",- Octa-core 1.7 GHz Cortex-A7,145 Х 72 Х 9 mm,154 g,"2350 mAh,  Non-removable Li-Ion",240 EUR,Dual SIM,GSM / HSPA,HSPA,Yes,"Yes, with A-GPS, GLONASS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,68.3%,720 x 1280 px,"13 MP, Single","5 MP, Single",Android 4.4.2 (KitKat),- Mali-450MP4,"microSD, up to 32 GB","8 GB, 2 GB RAM",- Octa-core 1.7 GHz Cortex-A7,141 Х 71.6 Х 8.9 mm,0 g,"2500 mAh,  Removable Li-Ion",170 EUR,Dual SIM,GSM / HSPA,HSPA,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"4.7"" inc",60.9 cm2,61.8%,720 x 1280 px,"13 MP, Single","13 MP, Single",Android 4.4.2 (KitKat),- Mali-450MP4,"microSD, up to 32 GB","16 GB, 2 GB RAM",- Octa-core 1.7 GHz Cortex-A7,146.3 Х 67.3 Х 9.7 mm,138 g,"2300 mAh,  Non-removable Li-Ion",240 EUR,"Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"4.7"" inc",60.9 cm2,65.6%,720 x 1280 px,"8 MP, Single","5 MP, Single",Android 4.2.2 (Jelly Bean),- Mali-400MP2,"microSD, up to 32 GB (dedicated slot)","4 GB (1.6 user available), 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,137.5 Х 67.5 Х 7.8 mm,110 g,"1800 mAh,  Non-removable Li-Ion",170 EUR,Dual SIM,GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"4"" inc",45.5 cm2,%,480 x 800 px,"5 MP, Single","0.3 MP, Single",Microsoft Windows Phone 8.1,- Adreno 302,"microSD, up to 32 GB","8 GB, 1 GB RAM",- Quad-core 1.2 GHz Cortex-A7,Х Х mm,0 g,"1500 mAh,  Removable Li-Ion",80 EUR,Dual SIM (Dual stand-by),GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",No,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,%,720 x 1280 px,"8 MP, Single","2 MP, Single",Microsoft Windows Phone 8.1,- Adreno 302,"microSD, up to 32 GB","8 GB, 1 GB RAM",- Quad-core 1.2 GHz Cortex-A7,Х Х mm,0 g,"2000 mAh,  Removable Li-Ion",120 EUR,Dual SIM (Dual stand-by),GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,61.3%,480 x 854 px,"8 MP, Single","2 MP, Single",Android 4.2 (Jelly Bean),- PowerVR SGX544,"microSD, up to 32 GB (dedicated slot)","4 GB (1.5 GB user available), 1 GB RAM",- Quad-core 1.2 GHz Cortex-A7,147 Х 76.5 Х 9.7 mm,164 g,"2000 mAh,  Removable Li-Ion",180 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,"microUSB 2.0, USB Host","4.0, A2DP",FM radio,Yes
Micromax,,capacitive touchscreen,16M,"5.3"" inc",77.4 cm2,68.8%,480 x 854 px,"8 MP, Single","2 MP, Single",Android 4.1.2 (Jelly Bean),- Adreno 203,"microSD, up to 32 GB (dedicated slot)","4 GB (1.22 GB user available), 512 MB RAM",- Quad-core 1.2 GHz Cortex-A5,147 Х 76.5 Х 9.7 mm,168 g,"2100 mAh,  Removable Li-Ion",190 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA 7.2/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"2.1, A2DP",FM radio,Yes
Micromax,,capacitive touchscreen,16M,"4.7"" inc",60.9 cm2,58.7%,540 x 960 px,"8 MP, Single","2 MP, Single",Android 4.1.2 (Jelly Bean),None,"microSD, up to 32 GB (dedicated slot)","4 GB, 1 GB RAM",- Quad-core 1.2 GHz,143.4 Х 72.4 Х 9 mm,0 g,"2000 mAh,  Removable Li-Ion",140 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA 7.2/5.76 Mbps,Class 10,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"3.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,65.1%,px,"8 MP, Single","2 MP, Single",Android 4.2 (Jelly Bean),- Mali-400MP2,"microSD, up to 32 GB (dedicated slot)","4 GB (2 GB user available), 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,145 Х 73 Х 9.7 mm,147 g,"2000 mAh,  Removable Li-Ion",150 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP","FM radio, recording",Yes
Micromax,3D,capacitive touchscreen,16M,"5"" inc",71.2 cm2,%,480 x 800 px,"5 MP, Single","0.3 MP, Single",Android 4.1.2 (Jelly Bean),- PowerVR SGX531u,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",- Dual-core 1.2 GHz Cortex-A9,Х Х mm,0 g,"2000 mAh,  Removable Li-Ion",150 EUR,Dual SIM (dual stand-by),GSM / HSPA,HSPA,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,64.7%,720 x 1280 px,"8 MP, Single","2 MP, Single","Android 4.1.2 (Jelly Bean), upgradable to 4.2.1 (Jelly Bean)",- PowerVR SGX544,"microSD, up to 32 GB (dedicated slot)","4 GB (1.77 GB user available), 1 GB RAM",- Quad-core 1.2 GHz Cortex-A7,144 Х 74 Х 10.7 mm,156 g,"2000 mAh,  Removable Li-Ion",230 EUR,Dual SIM,GSM / HSPA,HSPA 21.1/11.5 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,"microUSB 2.0, USB Host","4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,64.7%,720 x 1280 px,"12 MP, Single","2 MP, Single",Android 4.2 (Jelly Bean),- PowerVR SGX544MP2,"microSD, up to 32 GB (dedicated slot)","4 GB (2.6 GB user available), 1 GB RAM",- Quad-core 1.5 GHz Cortex-A7,144 Х 74 Х 9 mm,0 g,"2000 mAh,  Removable Li-Ion",180 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA 42.2/11.5 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5.7"" inc",89.6 cm2,67.4%,720 x 1280 px,"12 MP, Single","5 MP, Single",Android 4.2.1 (Jelly Bean),- PowerVR SGX544,No,"16 GB (13 GB user available), 1 GB RAM",- Quad-core 1.2 GHz Cortex-A7,161 Х 82.5 Х 8.9 mm,220 g,"2600 mAh,  Removable Li-Ion",230 EUR,Dual SIM,GSM / HSPA,HSPA 42.2/11.5 Mbps,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,TFT,capacitive touchscreen,16M,"4"" inc",45.5 cm2,50.3%,480 x 800 px,"2 MP, Single","0.3 MP, Single",Android 4.1 (Jelly Bean),None,"microSD, up to 16 GB (dedicated slot)","512 MB, 256 MB RAM",- 1.0 GHz,135 Х 67 Х 10 mm,0 g,"1500 mAh,  Removable Li-Ion",60 EUR,Dual SIM,GSM / HSPA,HSPA 7.2/5.76 Mbps,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"2.1, A2DP, EDR","FM radio, recording",Yes
Micromax,TFT,capacitive touchscreen,16M,"4"" inc",45.5 cm2,55.7%,480 x 800 px,"2 MP, Single","0.3 MP, Single",Android 4.2.2 (Jelly Bean),- Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",- Dual-core 1.3 GHz Cortex-A7,124.5 Х 65.7 Х 11.3 mm,0 g,"1500 mAh,  Removable Li-Ion",60 EUR,Dual SIM,GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 10,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"2.0, A2DP","FM radio, recording",Yes
Micromax,TFT,capacitive touchscreen,256K,"4.5"" inc",55.8 cm2,59.9%,480 x 854 px,"2 MP, Single","0.3 MP, Single",Android 4.0.3 (Ice Cream Sandwich),None,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",- Dual-core 1.0 GHz Cortex-A5,137.7 Х 67.6 Х 10.5 mm,0 g,"1850 mAh,  Removable Li-Ion",60 EUR,Dual SIM,GSM,,Class 12,No,"Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"2.1, A2DP, EDR",FM radio,Yes
Micromax,TFT,capacitive touchscreen,16M,"4.5"" inc",55.8 cm2,62.6%,480 x 854 px,"5 MP, Single","0.3 MP, Single",Android 4.2.2 (Jelly Bean),- Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",- Dual-core 1.3 GHz Cortex-A7,133 Х 67 Х 10.1 mm,0 g,"1500 mAh,  Removable Li-Ion",90 EUR,Dual SIM,GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 10,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"2.0, A2DP","FM radio, recording",Yes
Micromax,TFT,capacitive touchscreen,16M,"5"" inc",68.9 cm2,%,480 x 854 px,"5 MP, Single","0.3 MP, Single",Android 4.2 (Jelly Bean),- Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",- Dual-core 1.2 GHz Cortex-A7,Х Х mm,0 g,"2000 mAh,  Removable Li-Ion",100 EUR,Dual SIM,GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"2.0, A2DP",FM radio,Yes
Micromax,TFT,capacitive touchscreen,16M,"5"" inc",68.9 cm2,%,480 x 854 px,"5 MP, Single","0.3 MP, Single",Android 4.2.2 (Jelly Bean),- Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 1 GB RAM",- Dual-core 1.3 GHz Cortex-A7,Х Х mm,0 g,"3000 mAh,  Removable Li-Ion",90 EUR,Dual SIM,GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"3.0, A2DP",FM radio,Yes
Micromax,TFT,capacitive touchscreen,16M,"4.5"" inc",55.8 cm2,60.2%,480 x 854 px,"5 MP, Single","0.3 MP, Single",Android 4.1.1 (Jelly Bean),- PowerVR SGX531u,"microSD, up to 32 GB (dedicated slot)","4 GB (2 GB user available), 512 MB RAM",- Dual-core 1.0 GHz Cortex-A9,135 Х 68.7 Х 11.3 mm,0 g,"1800 mAh,  Removable Li-Ion",110 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA,Class 12,Yes,"Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,TFT,capacitive touchscreen,256K,"3.97"" inc",44.9 cm2,%,480 x 800 px,"3.15 MP, Single","0 MP,",Android 4.0.4 (Ice Cream Sandwich),- PowerVR SGX531u,"microSD, up to 32 GB (dedicated slot)","2 GB, 512 MB RAM",- Dual-core 1.0 GHz Cortex-A9,Х Х mm,0 g,"1450 mAh,  Removable Li-Ion",90 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,2.1,FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",71.2 cm2,62.9%,480 x 800 px,"5 MP, Single","0.3 MP, Single",Android 4.1.2 (Jelly Bean),- PowerVR SGX531u,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",- Dual-core 1.0 GHz Cortex-A9,147 Х 77 Х 10.8 mm,0 g,"2000 mAh,  Removable Li-Ion",110 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA 7.2/5.76 Mbps,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP","FM radio, recording",Yes
Micromax,TFT,touchscreen,,"3.5"" inc",36.5 cm2,50.6%,320 x 480 px,"0.3 MP, Single","0 MP,",Android 2.3 (Gingerbread),None,"microSD, up to 16 GB (dedicated slot)",,- 1.0 GHz,116.2 Х 62 Х 13.2 mm,89 g,"0 mAh,",50 EUR,Dual SIM,GSM,,Class 12,No,"Wi-Fi 802.11 b/g/n, hotspot",,Proprietary,2.1,FM radio,Yes
Micromax,TFT,touchscreen,,"4"" inc",45.5 cm2,57.4%,480 x 800 px,"2 MP, Single","0 MP,",Android 2.3 (Gingerbread),None,"microSD, up to 16 GB (dedicated slot)",,- 1.0 GHz,124 Х 64 Х 11.6 mm,89 g,"0 mAh,",60 EUR,Dual SIM,GSM,,Class 12,No,"Wi-Fi 802.11 b/g/n, hotspot",,Proprietary,2.1,FM radio,Yes
Micromax,TFT,touchscreen,,"3.5"" inc",36.5 cm2,49.3%,320 x 480 px,"2 MP, Single","0.3 MP, Single",Android 2.3.7 (Gingerbread),None,"microSD, up to 32 GB (dedicated slot)","512 MB, 256 MB RAM",- 832 MHz,118.5 Х 62.5 Х 12.8 mm,118 g,"1500 mAh,  Removable Li-Ion",70 EUR,Dual SIM,GSM / HSPA,HSPA,Class 12,No,"Wi-Fi 802.11 b/g/n, hotspot",,microUSB,3.0,FM radio,Yes
Micromax,TFT,touchscreen,,"3.95"" inc",46.5 cm2,56.8%,320 x 480 px,"2 MP, Single","0.3 MP, Single",Android 2.3.5 (Gingerbread),None,"microSD, up to 16 GB (dedicated slot)",202 MB,- 1.0 GHz,121.7 Х 67.2 Х 12.2 mm,85 g,"0 mAh,",70 EUR,Dual SIM,GSM,,Class 12,No,"Wi-Fi 802.11 b/g/n, hotspot",,Proprietary,2.0,FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,64.6%,720 x 1280 px,"13 MP, Single","5 MP, Single",Android 4.2.1 (Jelly Bean),- PowerVR SGX544,"microSD, up to 32 GB (dedicated slot)","16 GB (10 GB user available), 1 GB RAM",- Quad-core 1.2 GHz Cortex-A7,144.5 Х 73.8 Х 8.9 mm,158 g,"2000 mAh,  Removable Li-Ion",230 EUR,Dual SIM (dual stand-by),GSM / HSPA,HSPA 42.2/11.5 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 3.0,"4.0, A2DP",FM radio,Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,%,1080 x 1920 px,"13 MP, Single","5 MP, Single",Android 4.2.1 (Jelly Bean),- PowerVR SGX544MP2,No,"16 GB (12.5 user available), 2 GB RAM",- Quad-core 1.5 GHz Cortex-A7,Х Х mm,0 g,"2000 mAh,  Non-removable Li-Ion",240 EUR,Dual SIM (Micro-SIM),GSM / HSPA,HSPA 42.2/11.5 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP",FM radio,Yes
Micromax,TFT,touchscreen,,"3.5"" inc",36.5 cm2,50.7%,320 x 480 px,"3.15 MP, Single","0 MP,",Android 2.3 (Gingerbread),None,"microSD, up to 32 GB (dedicated slot)",130 MB,- Dual-core 1.0 GHz,116 Х 62 Х 12 mm,109 g,"0 mAh,",70 EUR,Dual SIM,GSM / HSPA,HSPA,Class 10,Yes,"Wi-Fi 802.11 b/g/n, hotspot",,Proprietary,2.1,FM radio,Yes
Micromax,TFT,touchscreen,,"4.5"" inc",55.8 cm2,65.0%,480 x 854 px,"5 MP, Single","0.3 MP, Single",Android 4.0 (Ice Cream Sandwich),- PowerVR SGX531u,"microSD, up to 32 GB (dedicated slot)",2 GB,- Dual-core 1.0 GHz Cortex-A9,130 Х 66 Х 10 mm,149.1 g,"0 mAh,",120 EUR,Dual SIM,GSM / HSPA,HSPA,Class 10,Yes,"Wi-Fi 802.11 b/g/n, hotspot",,Proprietary,3.0,FM radio,Yes
Micromax,TFT,touchscreen,,"5"" inc",71.2 cm2,65.6%,480 x 800 px,"3.15 MP, Single","0 MP,",Android 2.3 (Gingerbread),- PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)",110 MB,- 1.0 GHz Cortex-A9,142.8 Х 76 Х 10.6 mm,186 g,"0 mAh,",90 EUR,Dual SIM,GSM,,Class 10,Yes,"Wi-Fi 802.11 b/g/n, hotspot",,Proprietary,3.0,FM radio,Yes
Micromax,TFT,capacitive touchscreen,16M,"5"" inc",68.9 cm2,66.7%,480 x 854 px,"5 MP, Single","0.3 MP, Single",Android 4.0.3 (Ice Cream Sandwich),- Adreno 200,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",- 1.0 GHz Scorpion,142.2 Х 72.6 Х 11.9 mm,168 g,"2000 mAh,  Removable Li-Ion",160 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"3.0, A2DP",FM radio,Yes
Micromax,TFT,capacitive touchscreen,16M,"5"" inc",71.2 cm2,60.9%,480 x 800 px,"5 MP, Single","0.3 MP, Single",Android 4.0.4 (Ice Cream Sandwich),None,"microSD, up to 32 GB (dedicated slot)","4 GB (2 GB user available), 512 MB RAM",- Dual-core 1.0 GHz,148 Х 79 Х 10.3 mm,200 g,"2100 mAh,  Removable Li-Ion",140 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA,Class 12,"Yes, with A-GPS","Wi-Fi 802.11 a/b/g/n, dual-band, hotspot",,microUSB 2.0,"4.0, A2DP","FM radio, recording",Yes
Micromax,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,61.3%,480 x 854 px,"8 MP, Single","0.3 MP, Single","Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.1.1 (Jelly Bean)",- PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)","4 GB (2 GB user available), 512 MB RAM",- Dual-core 1.0 GHz Cortex-A9,147 Х 76.5 Х 9.7 mm,168 g,"2000 mAh,  Removable Li-Ion",160 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,"microUSB 2.0, USB Host","3.0, A2DP",FM radio,Yes
Micromax,TFT,capacitive touchscreen,256K,"2.8"" inc",24.3 cm2,41.5%,240 x 320 px,"1.3 MP, Single","0 MP,",Android 2.3.6 (Gingerbread),- PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)","256 MB RAM, 512 MB",- 1.0 GHz Cortex-A9,104.5 Х 56 Х 13 mm,102 g,"1280 mAh,  Removable Li-Ion",50 EUR,Dual SIM (Mini-SIM),GSM,,Class 12,No,Wi-Fi 802.11 b/g/n,,microUSB 2.0,2.1,FM radio,Yes
Micromax,TFT,capacitive touchscreen,,"3.5"" inc",36.5 cm2,50.3%,320 x 480 px,"2 MP, Single","0 MP,",Android 2.3 (Gingerbread),- PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)",180 MB,- 650 MHz Cortex-A9,115 Х 63 Х 13 mm,120 g,"1300 mAh,  Removable Li-Ion",70 EUR,Dual SIM (Mini-SIM),GSM,,Class 12,No,Wi-Fi 802.11 b/g/n,,microUSB 2.0,"2.0, A2DP",Stereo FM radio,Yes
Micromax,TFT,capacitive touchscreen,256K,"3.1"" inc",29.8 cm2,43.2%,240 x 320 px,"2 MP, Single","0 MP,",Android 2.3.6 (Gingerbread),- PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)",,- 650 MHz Cortex-A9,113 Х 61 Х 13 mm,0 g,"1200 mAh,  Removable Li-Ion",70 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA 7.2/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,2.0,2.0,FM radio,TBD
Micromax,TFT,capacitive touchscreen,,"3.2"" inc",31.7 cm2,46.4%,240 x 320 px,"2 MP, Single","0 MP,",Android 2.3 (Gingerbread),- PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)",160 MB,- 1.0 GHz Cortex-A9,112 Х 61 Х 13.2 mm,112 g,"1280 mAh,  Removable Li-Ion",70 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA,Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"3.0, A2DP",Stereo FM radio,Yes
Micromax,TFT,capacitive touchscreen,16M,"3.5"" inc",37.9 cm2,52.7%,360 x 480 px,"3.15 MP, Single","0 MP,",Android 2.3.5 (Gingerbread),- PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)","256 MB RAM, 512 MB",- 800 MHz Cortex-A9,116 Х 62 Х 11.5 mm,110 g,"1400 mAh,  Removable Li-Ion",80 EUR,Dual SIM (Mini-SIM),GSM / HSPA,HSPA,Yes,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"3.0, A2DP","FM radio, recording",Yes
Micromax,TFT,capacitive touchscreen,256K,"3.5"" inc",36.5 cm2,50.7%,320 x 480 px,"3.15 MP, Single","0 MP,",Android 2.3.5 (Gingerbread),- Adreno 200,"microSD, up to 32 GB (dedicated slot)","512 MB RAM, 256 MB",- 1.0 GHz,116 Х 62 Х 11.5 mm,93.8 g,"1400 mAh,  Removable Li-Ion",70 EUR,"Dual SIM (Mini-SIM, dual stand-by)",GSM / HSPA,HSPA 7.2/5.76 Mbps,Class 12,Yes,"Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,2.0,FM radio,Yes
