brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Xiaomi	AMOLED	capacitive touchscreen	16M	6.57" inc	104.2 cm2	83.7%	1080 x 2400 px	48 MP, Quad	20 MP, Single	Android 10, MIUI 11	- Mali-G57 MC5	microSDXC (dedicated slot)	128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (4x2.6 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55)	164.2 Х 75.8 Х 9 mm	208 g	4520 mAh, Non-removable Li-Po	290 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector	5.1, A2DP, LE	FM radio; built-in antenna	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.22" inc	96.6 cm2	81.8%	720 x 1520 px	13 MP, Dual	8 MP, Single	Android 9.0 (Pie); MIUI 11	- Adreno 505	microSDXC (dedicated slot)	32GB 2GB RAM, 32GB 3GB RAM	- Octa-core (4x1.95 GHz Cortex-A53 & 4x1.45 GHz Cortex A53)	156.5 Х 75.4 Х 9.4 mm	188 g	5000 mAh,  Non-removable Li-Po	80 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	4.2, A2DP, LE	FM Radio, built-in antenna	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	104.7 cm2	83.2%	1080 x 2340 px	13 MP, Quad	8 MP, Single	Android 10, MIUI 12	- Mali-G52 MC2	microSDXC (dedicated slot)	32GB 3GB RAM, 64GB 4GB RAM, 128GB 6GB RAM	- Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)	163.3 Х 77 Х 9.1 mm	198 g	5020 mAh, Non-removable Li-Po	$ 130	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	Yes (market/region dependent)	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE	Wireless FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	102.9 cm2	81.0%	720 x 1600 px	13 MP, Dual	5 MP, Single	Android 10, MIUI 12	- PowerVR GE8320	microSDXC (dedicated slot)	64GB 4GB RAM, 128GB 4GB RAM	- Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)	164.9 Х 77.1 Х 9 mm	194 g	5000 mAh, Li-Po, non-removable	100 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	104.7 cm2	83.4%	1080 x 2340 px	48 MP, Quad	8 MP, Single	Android 10, MIUI 12	- Adreno 610	microSDXC (dedicated slot)	64GB 4GB RAM, 128GB 4GB RAM	- Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)	162.3 Х 77.3 Х 9.6 mm	198 g	6000 mAh, Li-Po, non-removable	120 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	No	USB Type-C 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	104.7 cm2	83.2%	1080 x 2340 px	13 MP, Quad	8 MP, Single	Android 10, MIUI 11	- Mali-G52 MC2	microSDXC (dedicated slot)	64GB 4GB RAM, 128GB 4GB RAM	- Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)	163.3 Х 77 Х 9.1 mm	198 g	5020 mAh, Non-removable Li-Po	110 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE	Wireless FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	102.9 cm2	81.1%	720 x 1600 px	13 MP, Single	5 MP, Single	Android 10, MIUI 12	- PowerVR GE8320	microSDXC (dedicated slot)	32GB 2GB RAM, 32GB 3GB RAM	- Octa-core 2.0 GHz Cortex-A53	164.9 Х 77 Х 9 mm	196 g	5000 mAh, Non-removable Li-Po	90 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	102.9 cm2	81.1%	720 x 1600 px	13 MP, Single	5 MP, Single	Android 10, MIUI 12	- PowerVR GE8320	microSDXC (dedicated slot)	32GB 2GB RAM	- Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53)	164.9 Х 77 Х 9 mm	194 g	5000 mAh, Li-Po, non-removable	None	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	No	microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	102.9 cm2	81.1%	720 x 1600 px	13 MP, Triple	5 MP, Single	Android 10, MIUI 12	- PowerVR GE8320	microSDXC (dedicated slot)	32GB 2GB RAM, 64GB 3GB RAM	- Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)	164.9 Х 77 Х 9 mm	196 g	5000 mAh, Non-removable Li-Po	150 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	Yes (market/region dependent)	microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	102.9 cm2	81.0%	720 x 1600 px	13 MP, Single	5 MP, Single	Android 10, MIUI 12	- PowerVR GE8320	microSDXC (dedicated slot)	64GB 4GB RAM, 128GB 4GB RAM	- Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53)	164.9 Х 77.1 Х 9 mm	194 g	5000 mAh, Li-Po, non-removable	100 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.67" inc	107.4 cm2	84.8%	1080 x 2400 px	64 MP, Quad	20 MP, Dual	Android 10, MIUI 11	- Adreno 620	No	128GB 6GB RAM	- Octa-core (1x2.8 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver)	165.3 Х 76.6 Х 8.8 mm	208 g	4500 mAh, Non-removable Li-Po	260 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE, aptX HD	FM radio	Yes
Xiaomi	Super AMOLED	capacitive touchscreen	16M	6.67" inc	107.4 cm2	87.2%	1080 x 2400 px	64 MP, Quad	20 MP, Single	Android 10.0; MIUI 11	- Adreno 650	No	128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)	163.3 Х 75.4 Х 8.9 mm	218 g	4700 mAh,  Non-removable Li-Po	390 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A; 5G	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE, aptX HD, aptX Adaptive		Yes
Xiaomi	Super AMOLED	capacitive touchscreen	16M	6.67" inc	107.4 cm2	87.2%	1080 x 2400 px	64 MP, Quad	20 MP, Single	Android 10.0; MIUI 11	- Adreno 650	No	128GB 8GB RAM, 256GB 8GB RAM, 512GB 12GB RAM	- Octa-core (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)	163.3 Х 75.4 Х 8.9 mm	218 g	4700 mAh,  Non-removable Li-Po	$ 749	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A; 5G	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE, aptX HD, aptX Adaptive		Yes
Xiaomi	AMOLED	capacitive touchscreen	16M	6.67" inc	107.4 cm2	87.2%	1080 x 2400 px	64 MP, Quad	20 MP, Single	Android 10, MIUI 12	- Mali-G77 MC9	No	128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM	- Octa-core (4x2.6 GHz Cortex-A77 & 4x2.0 GHz Cortex-A55)	163.3 Х 75.4 Х 9.1 mm	213 g	4500 mAh,  Non-removable Li-Po	250 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A; 5G	Yes	Yes, with dual-band A-GPS, GLONASS, GALILEO, BDS, QZSS	Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE, aptX HD	No	No
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.67" inc	107.4 cm2	84.8%	1080 x 2400 px	48 MP, Quad	20 MP, Dual	Android 10, MIUI 11	- Adreno 620	No	128GB 6GB RAM	- Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver)	165.3 Х 76.6 Х 8.8 mm	208 g	4800 mAh, Non-removable Li-Po	250 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE, aptX HD		Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.67" inc	107.4 cm2	85.2%	1080 x 2400 px	64 MP, Triple	20 MP, Single	Android 10, MIUI 12	- Adreno 650	No	128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)	165.1 Х 76.4 Х 9.3 mm	216 g	5000 mAh, Li-Po, non-removable	330 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS, NavIC	Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot	Yes	USB Type-C 2.0, USB On-The-Go	5.1, A2DP, LE	No	No
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	104.7 cm2	83.5%	1080 x 2340 px	48 MP, Quad	13 MP, Single	Android 10; MIUI 11	- Mali-G52 MC2	microSDXC (dedicated slot)	64GB 3GB RAM, 128GB 4GB RAM	- Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)	162.3 Х 77.2 Х 8.9 mm	199 g	5020 mAh, Non-removable Li-Po	$ 150	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes (market/region dependent)M2003J15SG (Yes); M20	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE		Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	104.7 cm2	83.4%	1080 x 2340 px	48 MP, Triple	8 MP, Single	Android 10, MIUI 12	- Adreno 610	microSDXC (dedicated slot)	128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)	162.3 Х 77.3 Х 9.6 mm	198 g	6000 mAh, Li-Po, non-removable	130 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	No	USB Type-C 2.0, USB On-The-Go	4.2, A2DP	FM radio	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.53" inc	104.7 cm2	83.6%	1080 x 2340 px	48 MP, Triple	13 MP, Single	Android 10, MIUI 12	- Mali-G57 MC3	microSDXC (dedicated slot)	128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)	162 Х 77.3 Х 9.2 mm	199 g	5000 mAh, Li-Po, non-removable	170 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	No	USB Type-C 2.0	5.1, A2DP, LE	Unspecified	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.67" inc	107.4 cm2	84.5%	1080 x 2400 px	64 MP, Quad	16 MP, Single	Android 10.0; MIUI 11	- Adreno 618	microSDXC (dedicated slot)	64GB 4GB RAM, 128GB 6GB RAM	- Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)	165.8 Х 76.7 Х 8.8 mm	209 g	5020 mAh,  Non-removable Li-Po	$ 250	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS, NavIC	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE	FM radio, recording	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.67" inc	107.4 cm2	84.6%	1080 x 2400 px	108 MP, Quad	16 MP, Single	Android 10, MIUI 12	- Adreno 619	microSDXC (uses shared SIM slot)	128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570)	165.4 Х 76.8 Х 9 mm	215 g	4820 mAh, Li-Po, non-removable	200 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS, GNSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	USB Type-C 2.0	5.1, A2DP, LE	Unspecified	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.67" inc	107.4 cm2	84.6%	1080 x 2400 px	64 MP, Quad	32 MP, Single	Android 10.0; MIUI 11	- Adreno 618	microSDXC (dedicated slot)	64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM	- Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)	165.5 Х 76.7 Х 8.8 mm	209 g	5020 mAh,  Non-removable Li-Po	180 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS, NavIC	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio, recording	Yes
Xiaomi	IPS LCD	capacitive touchscreen	16M	6.67" inc	107.4 cm2	84.5%	1080 x 2400 px	48 MP, Quad	16 MP, Single	Android 10.0; MIUI 11	- Adreno 618	microSDXC (dedicated slot)	64GB 4GB RAM, 128GB 6GB RAM	- Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)	165.8 Х 76.7 Х 8.8 mm	209 g	5020 mAh,  Non-removable Li-Po	$ 199	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio, recording	Yes
Xiaomi	AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	81.7%	1080 x 2340 px	48 MP, Dual	20 MP, Single	Android 9.0 (Pie)	- 640	No	256 GB, 8/12 GB RAM, 128 GB, 6/8 GB RAM	- Octa-core (1x2.84 GHz Kryo 485 & 3x2.41 GHz Kryo 485 & 4x1.78 GHz Kryo 485)	163.6 Х 75 Х 8.8 mm	205 g	4000 mAh,  Non-removable Li-Ion	450 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA, LTE-A (3CA)	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		2.0, Type-C 1.0 reversible connector	5.0, A2DP, aptX HD, LE	No	No
Xiaomi	AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	81.7%	1080 x 2340 px	48 MP, Dual	20 MP, Single	Android 9.0 (Pie)	- Adreno 640 (700 MHz)	No	128GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM	- Octa-core (1x2.96 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485)	163.6 Х 75 Х 8.8 mm	205 g	4000 mAh,  Non-removable Li-Ion	550 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps	Yes	Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector	5.0, A2DP, aptX HD, LE	No	No
Xiaomi	Super AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	85.2%	1080 x 2340 px	48 MP, Triple	20 MP, Single	Android 9.0 (Pie)	- Adreno 640	No	64/128 GB, 6/8 GB RAM	- Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485)	157.5 Х 74.7 Х 7.6 mm	173 g	3300 mAh,  Non-removable Li-Po	450 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD	No	No
Xiaomi	Super AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	85.2%	1080 x 2340 px	48 MP, Triple	20 MP, Single	Android 9.0 (Pie); MIUI 10	- Adreno 640	No	256 GB, 8/12 GB RAM	- Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485)	157.5 Х 74.7 Х 7.6 mm	173 g	3300 mAh,  Non-removable Li-Po	530 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD	No	No
Xiaomi	Super AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	85.8%	1080 x 2340 px	48 MP, Triple	32 MP, Single	Android 9.0 (Pie); MIUI 10	- Adreno 616	microSD, up to 256 GB (uses shared SIM slot)	64GB 6GB RAM, 128GB 6GB RAM, UFS2.1	- Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver)	156.8 Х 74.5 Х 8.7 mm	179 g	4030 mAh,  Non-removable Li-Po	260 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD	FM radio	Yes
Xiaomi	Super AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	85.5%	1080 x 2340 px	48 MP, Triple	20 MP, Single	Android 10	- Adreno 640 (700 MHz)	No	128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM	- Octa-core (1x2.96 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485)	157.2 Х 74.6 Х 8.5 mm	196 g	4000 mAh,  Non-removable Li-Po	600 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2048/150 Mbps, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD	No	No
Xiaomi	Super AMOLED	capacitive touchscreen	16M	5.97" inc	87.5 cm2	84.1%	1080 x 2340 px	48 MP, Triple	20 MP, Single	Android 9.0 (Pie)	- Adreno 616	No	64/128 GB, 6 GB RAM	- Octa-core 2.3 GHz	147.5 Х 70.5 Х 7.5 mm	155 g	3070 mAh,  Non-removable Li-Po	300 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD	No	No
Xiaomi	AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	86.1%	1080 x 2340 px	48 MP, Triple	20 MP, Single	Android 9.0 (Pie); MIUI 10	- Adreno 618	No	64/128 GB, 6 GB RAM	- Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)	156.7 Х 74.3 Х 8.8 mm	191 g	4000 mAh,  Non-removable Li-Po	300 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD	Yes	Yes
Xiaomi	Super AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	86.1%	1080 x 2340 px	48 MP, Triple	20 MP, Single	Android 9.0 (Pie); MIUI 10	- Adreno 640	No	64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM	- Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485)	156.7 Х 74.3 Х 8.8 mm	191 g	4000 mAh,  Non-removable Li-Po	430 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD	Yes	Yes
