brand,technology,display_colors,screen_size,screen_area,screen_to_body_ratio,screen_resolution,rear_camera,front_camera,os,external_memory,internal_memory,cpu,weight,radio,headphone_jack,length,width,high,battery_mah,battery_removable,battery_type,real_price,_4G
Samsung,TFT,16.0,4.3,52.6,59.8,384000.0,5.0,2.0,Android 4.4.4,1.0,0.5,1.2,122.0,1.0,1.0,129.0,68.2,8.9,1850,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,4.3,52.6,59.8,384000.0,5.0,2.0,Android 4.4.4,1.0,0.75,1.2,122.0,1.0,1.0,129.0,68.2,8.9,1850,1.0,Li-Ion,0.0,1.0
Samsung,Super AMOLED,16.0,4.3,52.6,59.8,384000.0,5.0,2.0,Android 4.4.4,1.0,0.5,1.5,131.0,1.0,1.0,130.1,67.6,9.5,1900,1.0,Li-Ion,0.0,1.0
Samsung,Super AMOLED,16.0,4.7,60.9,64.7,518400.0,5.0,2.0,Android 5.1.1,1.0,1.0,1.3,129.0,1.0,1.0,136.5,69.0,8.4,2000,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.0,68.9,68.2,921600.0,8.0,2.0,Android 5.1.1,1.0,2.0,1.5,138.0,1.0,1.0,142.3,71.0,7.9,2600,1.0,Li-Ion,0.0,1.0
Samsung,Super AMOLED,16.0,5.0,68.9,67.5,921600.0,13.0,5.0,Android 5.1,1.0,5.0,1.2,146.0,1.0,1.0,142.1,71.8,7.9,2600,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.5,83.4,69.6,921600.0,13.0,5.0,Android 5.1,1.0,5.0,1.4,171.0,1.0,1.0,152.2,78.7,7.5,3000,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.7,88.5,75.9,3686400.0,16.0,5.0,Android 5.1.1,0.0,4.0,2.1,171.0,0.0,1.0,153.2,76.1,7.6,3000,0.0,Li-Po,2.0,1.0
Samsung,Super AMOLED,16.0,5.7,89.6,76.8,3686400.0,16.0,5.0,Android 5.1.1,0.0,4.0,2.1,171.0,0.0,1.0,153.2,76.1,7.6,3000,0.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.7,89.6,76.8,3686400.0,16.0,5.0,Android 5.1.1,0.0,4.0,2.1,171.0,0.0,1.0,153.2,76.1,7.6,3000,0.0,Li-Po,2.0,1.0
Samsung,TFT,16.0,5.0,71.8,70.0,921600.0,8.0,5.0,Android 5.1,1.0,5.0,1.3,149.0,1.0,1.0,142.3,72.1,8.5,2600,1.0,Li-Ion,0.0,1.0
Samsung,TFT,16.0,5.5,83.4,70.9,921600.0,13.0,5.0,Android 5.1,1.0,5.0,1.2,172.0,1.0,1.0,151.8,77.5,8.2,3000,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,4.3,51.0,66.7,518400.0,8.0,1.9,Android 4.4.4,1.0,5.0,1.2,107.0,1.0,1.0,124.6,61.3,8.9,1900,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.7,69.6,2073600.0,16.0,5.0,Android 5.1.1,1.0,2.0,1.6,145.0,1.0,1.0,142.0,72.5,8.1,2800,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.5,70.7,3686400.0,16.0,5.0,Android 5.0.2,0.0,3.0,2.1,138.0,0.0,1.0,143.4,70.5,6.8,2550,0.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.7,70.8,3686400.0,16.0,5.0,Android 5.0.2,0.0,3.0,2.1,140.0,0.0,1.0,143.5,70.6,6.9,2550,0.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.7,66.5,3686400.0,16.0,5.0,Android 5.0.2,0.0,3.0,2.1,170.0,0.0,1.0,146.8,73.4,8.6,3500,0.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.5,71.7,3686400.0,16.0,5.0,Android 5.0.2,0.0,3.0,2.1,132.0,0.0,1.0,142.1,70.1,7.0,2600,0.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.7,72.0,3686400.0,16.0,5.0,Android 5.0.2,0.0,3.0,2.1,132.0,0.0,1.0,142.0,70.1,7.1,2600,0.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.7,88.5,75.6,3686400.0,16.0,5.0,Android 5.1.1,0.0,4.0,2.1,153.0,0.0,1.0,154.4,75.8,6.9,3000,0.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.7,89.6,76.5,3686400.0,16.0,5.0,Android 5.1.1,0.0,4.0,2.1,153.0,0.0,1.0,154.4,75.8,6.9,3000,0.0,Li-Ion,2.0,1.0
Samsung,TFT,16.0,4.0,45.5,59.6,384000.0,3.15,0.0,Android 4.4.2,1.0,0.5,1.2,123.0,1.0,1.0,121.4,62.9,10.7,1500,1.0,Li-Ion,0.0,0.0
Samsung,PLS TFT,16.0,4.5,57.6,61.9,384000.0,5.0,2.0,Android 4.4.4,1.0,5.0,1.2,154.0,1.0,1.0,132.9,70.1,10.0,2200,1.0,Li-Ion,1.0,1.0
Samsung,PLS TFT,16.0,4.0,45.5,59.8,384000.0,3.15,0.3,Tizen 2.3,1.0,0.75,1.2,112.0,1.0,1.0,120.4,63.2,9.7,1500,1.0,Li-Ion,0.0,0.0
Samsung,Super AMOLED,16.0,5.0,68.9,69.5,921600.0,8.0,5.0,Tizen 2.3,1.0,1.0,1.3,137.0,1.0,1.0,141.6,70.0,7.9,2600,1.0,Li-Ion,0.0,0.0
Samsung,AMOLED,16.0,5.0,68.9,71.6,2073600.0,13.0,2.0,Microsoft Windows Phone 8,1.0,2.0,2.3,135.8,0.0,1.0,137.7,69.9,8.4,2600,1.0,Li-Ion,2.0,1.0
Samsung,TFT,16.0,4.52,56.3,64.2,518400.0,5.0,0.3,Android 4.2,1.0,1.0,1.2,139.0,0.0,1.0,133.0,66.0,9.7,2100,1.0,Li-Ion,1.0,0.0
Samsung,Super AMOLED,16.0,4.5,55.8,65.5,518400.0,8.0,5.0,Android 4.4.4,1.0,5.0,1.2,110.3,1.0,1.0,130.1,65.5,6.9,1900,0.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,4.5,55.8,65.5,518400.0,8.0,5.0,Android 4.4.4,1.0,1.0,1.2,110.3,1.0,1.0,130.1,65.5,6.9,1900,0.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.0,68.9,71.0,921600.0,13.0,5.0,Android 4.4.4,1.0,2.0,1.2,123.0,1.0,1.0,139.3,69.7,6.7,2300,0.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.0,68.9,71.0,921600.0,13.0,5.0,Android 4.4.4,1.0,2.0,1.2,123.0,1.0,1.0,139.3,69.7,6.7,2300,0.0,Li-Ion,1.0,1.0
Samsung,TFT,16.0,4.0,45.5,59.6,384000.0,5.0,0.3,Android 4.4.2,1.0,0.5,1.0,123.8,1.0,1.0,121.4,62.9,10.8,1500,1.0,Li-Ion,1.0,0.0
Samsung,TFT,16.0,4.0,45.5,59.6,384000.0,5.0,0.3,Android 4.4.2,1.0,1.0,1.2,130.3,1.0,1.0,121.4,62.9,11.0,1800,1.0,Li-Ion,1.0,1.0
Samsung,TFT,16.0,4.0,45.5,59.6,384000.0,3.15,0.3,Android 4.4.2,1.0,0.5,1.2,123.0,1.0,1.0,121.4,62.9,10.7,1500,1.0,Li-Ion,0.0,0.0
Samsung,TFT,0.256,4.0,45.5,59.9,384000.0,5.0,0.3,Android 4.4.2,1.0,0.5,1.2,123.0,1.0,1.0,121.2,62.7,10.7,1500,1.0,Li-Ion,0.0,0.0
Samsung,Super AMOLED,16.0,4.3,52.6,62.0,384000.0,5.0,1.3,Android 4.4.4,1.0,1.0,1.2,126.0,1.0,1.0,128.9,65.8,9.1,1900,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,4.7,60.9,70.2,921600.0,12.0,2.1,Android 4.4.4,0.0,2.0,1.8,115.0,0.0,1.0,132.4,65.5,6.7,1860,1.0,Li-Ion,2.0,1.0
Samsung,TFT,16.0,4.5,55.8,63.6,518400.0,5.0,0.3,Android 4.4.2,1.0,5.0,1.2,136.9,0.0,1.0,132.9,66.0,9.9,2100,1.0,Li-Ion,1.0,1.0
Samsung,TFT,16.0,4.66,61.8,65.6,384000.0,5.0,0.3,Android 4.2.2,1.0,,1.2,165.0,0.0,1.0,134.5,70.0,11.6,2600,1.0,Li-Ion,1.0,0.0
Samsung,TFT,0.256,4.5,57.6,65.1,384000.0,5.0,0.3,Android 4.4.2,1.0,0.75,1.2,138.0,1.0,1.0,130.3,68.0,9.8,2000,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,4.7,62.9,67.5,384000.0,5.0,0.0,Android 4.3,1.0,1.0,1.2,149.0,0.0,1.0,133.1,70.0,9.9,2000,1.0,Li-Ion,1.0,1.0
Samsung,PLS,16.0,4.5,55.8,63.4,518400.0,5.0,0.3,Android 4.2.2,1.0,1.0,1.2,137.0,1.0,1.0,132.9,66.3,9.8,2100,1.0,Li-Ion,1.0,1.0
Samsung,,16.0,4.5,57.6,64.9,384000.0,5.0,2.0,Android 4.4.4,1.0,1.0,1.2,130.0,1.0,1.0,130.8,67.9,8.8,2000,1.0,Li-Ion,1.0,1.0
Samsung,TFT,16.0,5.01,71.4,64.5,384000.0,5.0,0.3,Android 4.2,1.0,1.0,1.2,163.0,1.0,1.0,143.7,77.1,9.6,2100,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,5.0,68.9,66.0,518400.0,8.0,5.0,Android 4.4.4,1.0,1.0,1.2,156.0,1.0,1.0,144.8,72.1,8.6,2600,1.0,Li-Ion,0.0,1.0
Samsung,TFT,16.0,5.0,68.9,65.8,518400.0,8.0,5.0,Android 4.4.2,1.0,1.0,1.2,152.0,1.0,1.0,144.7,72.4,8.6,2600,1.0,Li-Ion,1.0,0.0
Samsung,Super AMOLED,16.0,4.8,63.5,65.2,921600.0,20.7,2.0,Android 4.4.2,1.0,2.0,1.3,200.0,0.0,1.0,137.5,70.8,16.6,2430,1.0,Li-Ion,2.0,1.0
Samsung,,16.0,6.0,99.2,71.5,921600.0,8.0,2.1,Android 4.4.3,1.0,5.0,1.5,194.0,1.0,1.0,163.6,84.9,8.6,2800,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.5,83.4,72.6,921600.0,8.0,2.0,Android 4.3,1.0,2.0,1.3,162.5,0.0,1.0,148.4,77.4,8.6,3100,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.5,83.4,72.6,921600.0,8.0,2.0,Android 4.3,1.0,2.0,1.6,162.5,0.0,1.0,148.4,77.4,8.6,3100,1.0,Li-Ion,2.0,0.0
Samsung,Super AMOLED,16.0,5.7,88.5,73.4,3686400.0,16.0,3.7,Android 4.4.4,1.0,3.0,2.7,176.0,0.0,1.0,153.5,78.6,8.5,3220,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.7,89.6,74.2,3686400.0,16.0,3.7,Android 4.4.4,1.0,3.0,2.7,175.0,0.0,1.0,153.5,78.6,8.5,3000,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.6,96.2,77.2,4096000.0,16.0,3.7,Android 4.4.4,1.0,3.0,2.7,174.0,0.0,1.0,151.3,82.4,8.3,3000,1.0,Li-Ion,2.0,1.0
Samsung,TFT,0.256,3.3,33.7,50.5,76800.0,2.0,0.0,Android 4.4.2,1.0,0.5,1.0,107.0,1.0,1.0,109.9,60.8,11.7,1200,1.0,Li-Ion,0.0,0.0
Samsung,Super AMOLED,16.0,4.8,63.5,65.8,921600.0,8.0,1.9,Android 4.4.2,1.0,5.0,1.4,132.0,1.0,1.0,136.6,70.7,8.6,2100,1.0,Li-Ion,1.0,0.0
Samsung,Super AMOLED,16.0,5.1,71.7,69.6,2073600.0,16.0,2.0,Android 4.4.2,1.0,2.0,2.5,145.0,0.0,1.0,142.0,72.5,8.1,2800,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.7,69.6,2073600.0,16.0,2.0,Android 4.4.2,1.0,2.0,1.9,145.0,0.0,1.0,142.0,72.5,8.1,2800,1.0,Li-Ion,2.0,0.0
Samsung,Super AMOLED,16.0,5.1,71.7,67.2,2073600.0,16.0,2.0,Android 4.4.2,1.0,2.0,2.5,170.1,0.0,1.0,145.3,73.4,8.9,2800,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.7,69.6,2073600.0,16.0,2.0,Android 4.4.2,1.0,2.0,2.5,145.0,0.0,1.0,142.0,72.5,8.1,2800,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.5,69.4,3686400.0,16.0,2.0,Android 4.4.2,1.0,3.0,2.5,145.0,0.0,1.0,142.0,72.5,8.1,2800,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,4.5,55.8,65.7,921600.0,8.0,2.1,Android 4.4.2,1.0,5.0,1.4,120.0,0.0,1.0,131.1,64.8,9.1,2100,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.7,69.6,2073600.0,16.0,2.0,Android 4.4.2,1.0,2.0,2.5,145.0,0.0,1.0,142.0,72.5,8.1,2800,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.1,71.7,67.3,2073600.0,16.0,2.0,Android 4.4.2,1.0,2.0,2.5,158.0,0.0,1.0,144.0,74.0,8.9,2800,1.0,Li-Ion,2.0,1.0
Samsung,TFT,,3.5,36.5,55.5,153600.0,2.0,0.0,Android 4.4.2,1.0,0.5,1.0,107.6,1.0,1.0,109.8,59.9,11.8,1300,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,4.3,52.6,61.6,384000.0,3.15,0.0,Android 4.4.2,1.0,0.5,1.2,129.0,1.0,1.0,129.7,65.9,9.4,1800,1.0,Li-Ion,0.0,0.0
Samsung,TFT,0.256,3.14,30.5,47.2,76800.0,2.0,0.0,Android 4.1.2,1.0,0.5,1.0,105.0,1.0,1.0,106.0,61.0,11.0,1300,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,4.0,45.5,59.6,384000.0,3.15,0.3,Android 4.4.2,1.0,0.5,1.2,123.0,1.0,1.0,121.4,62.9,10.7,1500,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,7.0,135.1,70.7,921600.0,8.0,2.0,Android 4.3,1.0,5.0,1.2,245.0,0.0,1.0,191.8,99.6,8.8,3200,1.0,Li-Ion,2.0,1.0
Samsung,TFT,0.256,3.5,36.5,55.5,153600.0,3.15,0.0,Android 4.4.2,1.0,0.5,1.0,108.0,1.0,1.0,109.8,59.9,11.8,1300,1.0,Li-Ion,0.0,0.0
Samsung,Super AMOLED,16.0,4.0,45.5,59.4,384000.0,5.0,0.3,Android 4.2.2,1.0,1.0,1.2,112.0,1.0,1.0,121.6,63.0,9.9,1500,1.0,Li-Ion,1.0,0.0
Samsung,Super AMOLED,16.0,4.8,63.5,65.7,921600.0,8.0,1.9,Android 4.3,1.0,5.0,1.4,132.0,1.0,1.0,136.6,70.8,8.6,2100,1.0,Li-Ion,2.0,0.0
Samsung,Super AMOLED,16.0,4.0,45.5,58.3,384000.0,5.0,1.2,Microsoft Windows Phone 8,1.0,1.0,1.5,125.0,0.0,1.0,122.4,63.8,10.9,2100,1.0,Li-Ion,1.0,1.0
Samsung,TFT,16.0,4.77,62.7,67.0,921600.0,8.0,1.2,Microsoft Windows Phone 8,1.0,1.0,1.4,144.0,0.0,1.0,135.4,69.1,9.1,2000,1.0,Li-Ion,2.0,1.0
Samsung,TFT,16.0,4.0,45.5,59.9,384000.0,5.0,0.3,Android 4.2,1.0,1.0,1.0,115.0,1.0,1.0,121.2,62.7,9.8,1500,1.0,Li-Ion,0.0,1.0
Samsung,TFT,16.0,4.7,62.9,66.9,384000.0,5.0,0.3,Android 4.2,1.0,1.0,1.2,145.0,1.0,1.0,133.3,70.5,9.7,2000,1.0,Li-Ion,1.0,0.0
Samsung,TFT,16.0,4.3,52.6,60.2,384000.0,5.0,0.3,Android 4.1.2,1.0,1.0,1.2,124.0,1.0,1.0,129.3,67.6,9.0,1800,1.0,Li-Ion,1.0,0.0
Samsung,TFT,16.0,4.3,52.6,61.5,384000.0,5.0,0.3,Android 4.2,1.0,,1.2,132.5,1.0,1.0,129.7,66.0,9.5,1800,1.0,Li-Ion,1.0,0.0
Samsung,,16.0,3.8,41.1,54.2,384000.0,5.0,1.9,Android 4.1.2,1.0,1.0,1.0,119.1,0.0,1.0,121.4,62.5,10.4,1500,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,4.5,55.8,64.2,518400.0,5.0,0.3,Android 4.2.2,1.0,5.0,1.7,134.2,1.0,1.0,132.4,65.7,9.8,2100,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED Plus,16.0,4.5,57.6,63.1,384000.0,5.0,1.3,Android 4.1.2,1.0,1.0,1.2,139.1,1.0,1.0,132.2,69.1,9.3,2000,1.0,Li-Ion,1.0,1.0
Samsung,TFT,0.256,3.5,36.5,52.3,153600.0,5.0,0.3,Android 4.1.2,1.0,0.5,1.0,120.6,1.0,1.0,113.2,61.6,11.6,1300,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,4.0,45.5,59.4,384000.0,3.15,0.0,Android 4.1.2,1.0,0.5,1.0,126.0,1.0,1.0,121.5,63.1,10.9,1500,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,5.25,76.0,68.7,921600.0,8.0,1.9,Android 4.3,1.0,5.0,1.2,163.0,1.0,1.0,146.8,75.3,8.9,2600,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,5.0,68.9,71.9,2073600.0,13.0,2.0,Android 4.3,1.0,3.0,2.3,146.0,0.0,1.0,137.0,70.0,8.6,2600,1.0,Li-Ion,2.0,1.0
Samsung,,16.0,4.0,45.5,59.1,384000.0,5.0,0.3,Android 4.2.2,1.0,1.0,1.4,121.9,0.0,1.0,121.4,63.5,10.2,1800,1.0,Li-Ion,1.0,1.0
Samsung,TFT,16.0,5.8,92.7,69.2,518400.0,8.0,1.9,Android 4.2.2,1.0,5.0,1.4,182.0,0.0,1.0,162.6,82.4,9.0,2600,1.0,Li-Ion,1.0,0.0
Samsung,SC-LCD,16.0,6.3,109.4,74.2,921600.0,8.0,1.9,Android 4.2.2,1.0,5.0,1.7,199.0,0.0,1.0,167.6,88.0,8.0,3200,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.7,89.6,74.8,2073600.0,13.0,2.0,Android 4.3,1.0,3.0,2.3,168.0,0.0,1.0,151.2,79.2,8.3,3200,1.0,Li-Ion,2.0,1.0
Samsung,TFT,0.256,3.0,27.9,45.9,76800.0,2.0,0.0,Android 4.1.2,1.0,0.5,0.85,100.5,1.0,1.0,105.0,57.8,11.8,1200,1.0,Li-Ion,0.0,0.0
Samsung,Super AMOLED,16.0,4.65,59.6,65.2,921600.0,8.0,1.9,Android 4.1.2,1.0,1.0,1.4,134.0,1.0,1.0,134.2,68.1,9.1,2100,1.0,Li-Ion,0.0,1.0
Samsung,Super Flexible AMOLED,16.0,5.7,89.6,74.5,2073600.0,13.0,2.0,Android 4.3,1.0,3.0,2.3,154.0,0.0,1.0,151.1,79.6,7.9,2800,1.0,Li-Ion,2.0,1.0
Samsung,TFT,16.0,4.0,45.5,59.4,384000.0,5.0,0.3,Android 4.2.2,1.0,0.75,1.2,118.0,1.0,1.0,121.5,63.1,10.6,1500,1.0,Li-Ion,0.0,0.0
Samsung,Super AMOLED,16.0,5.0,68.9,72.3,2073600.0,13.0,2.0,Android 4.2.2,1.0,2.0,1.6,130.0,0.0,1.0,136.6,69.8,7.9,2600,1.0,Li-Ion,2.0,0.0
Samsung,TFT,16.0,5.0,68.9,69.2,2073600.0,13.0,2.0,Android 4.2.2,1.0,2.0,2.3,147.0,0.0,1.0,139.7,71.3,9.1,2600,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.0,68.9,72.4,2073600.0,13.0,2.0,Android 4.2.2,1.0,2.0,1.9,130.1,0.0,1.0,136.7,69.6,7.9,2600,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,4.3,51.0,64.0,518400.0,16.0,1.9,Android 4.2.2,1.0,5.0,1.5,208.0,0.0,1.0,125.5,63.5,15.4,2330,1.0,Li-Ion,1.0,1.0
Samsung,TFT,16.0,4.0,45.5,59.9,384000.0,2.0,0.0,Android 4.1.2,1.0,0.5,1.0,121.0,1.0,1.0,121.2,62.7,10.6,1500,1.0,Li-Ion,0.0,0.0
Samsung,TFT,0.065,3.0,27.9,45.8,76800.0,2.0,0.0,Android 4.1.2,1.0,0.5,1.0,100.5,1.0,1.0,105.0,58.0,11.9,1200,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,4.0,45.5,59.4,384000.0,3.15,0.0,Android 4.1,1.0,,1.2,128.5,0.0,1.0,121.5,63.1,11.1,1500,1.0,Li-Ion,1.0,0.0
Samsung,TFT,,4.7,62.9,66.7,384000.0,5.0,0.3,Android 4.1.2,1.0,1.0,1.2,143.9,1.0,1.0,133.3,70.7,9.7,2000,1.0,Li-Ion,1.0,0.0
Samsung,,16.0,4.5,55.8,63.3,518400.0,5.0,0.3,Android 4.2.2,1.0,5.0,1.2,139.0,0.0,1.0,132.7,66.5,9.7,2100,1.0,Li-Ion,1.0,0.0
Samsung,TFT,0.256,2.8,24.3,40.0,76800.0,2.0,0.0,Android 4.0,1.0,,0.85,96.0,1.0,1.0,104.9,57.9,13.0,1200,1.0,Li-Ion,0.0,0.0
Samsung,TFT,0.256,3.27,31.8,49.7,153600.0,3.15,0.0,Android 4.1.2,1.0,0.75,1.0,112.0,1.0,1.0,109.4,58.6,12.5,1300,1.0,Li-Ion,0.0,0.0
Samsung,Super AMOLED Plus,16.0,4.3,52.6,63.5,384000.0,8.0,2.0,Android 4.1.2,1.0,1.0,1.2,121.0,1.0,1.0,125.3,66.1,8.5,1650,1.0,Li-Ion,1.0,0.0
Samsung,Super AMOLED,16.0,4.3,51.0,66.7,518400.0,8.0,1.9,Android 4.2.2,1.0,5.0,1.7,107.0,1.0,1.0,124.6,61.3,8.9,1900,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,3.7,39.0,55.5,384000.0,8.0,1.9,Android 4.2,1.0,5.0,1.7,179.0,1.0,1.0,118.0,59.5,15.8,1820,1.0,Li-Ion,2.0,0.0
Samsung,TFT,16.0,5.0,68.9,69.2,2073600.0,8.0,2.0,Android 4.2.2,1.0,2.0,1.9,153.0,0.0,1.0,139.7,71.3,9.1,2600,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.0,68.9,72.3,2073600.0,13.0,2.0,Android 4.2.2,1.0,2.0,1.6,132.0,0.0,1.0,136.6,69.8,7.9,2600,1.0,Li-Ion,2.0,0.0
Samsung,Super AMOLED,16.0,5.0,68.9,72.3,2073600.0,13.0,2.0,Android 4.2.2,1.0,2.0,1.9,130.0,0.0,1.0,136.6,69.8,7.9,2600,1.0,Li-Ion,2.0,1.0
Samsung,Super AMOLED,16.0,5.0,68.9,72.3,2073600.0,13.0,2.0,Android 4.2.2,1.0,2.0,2.3,130.0,0.0,1.0,136.6,69.8,7.9,2600,1.0,Li-Ion,2.0,1.0
Samsung,TFT,16.0,4.0,45.5,51.5,384000.0,5.0,0.3,Android 4.1.2,1.0,1.0,1.0,148.5,1.0,1.0,130.5,67.7,12.0,1700,1.0,Li-Ion,1.0,0.0
Samsung,Super AMOLED,16.0,4.8,63.5,65.7,921600.0,8.0,1.9,Microsoft Windows Phone 8,1.0,1.0,1.5,135.0,0.0,1.0,137.2,70.5,8.7,2300,1.0,Li-Ion,1.0,0.0
Samsung,Super AMOLED,16.0,4.0,45.5,59.3,384000.0,5.0,1.3,Android 2.3.6,1.0,1.0,1.2,130.0,1.0,1.0,122.0,63.0,12.0,1750,1.0,Li-Ion,1.0,1.0
Samsung,Super AMOLED,16.0,4.0,45.5,59.7,384000.0,5.0,0.3,Microsoft Windows Phone 7.5,0.0,,1.4,122.0,1.0,1.0,121.7,62.7,11.0,1750,1.0,Li-Ion,0.0,1.0
Samsung,PLS TFT,16.0,3.8,41.1,55.9,384000.0,5.0,0.3,Android 2.3,1.0,0.75,0.8,122.0,1.0,1.0,118.3,62.2,10.5,1500,1.0,Li-Ion,0.0,0.0
Samsung,TFT,0.256,3.5,36.5,52.6,153600.0,5.0,0.0,Android 2.3,1.0,0.5,0.8320000000000001,122.0,1.0,1.0,112.7,61.5,11.5,1300,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,3.5,36.5,54.2,153600.0,3.15,0.0,Android 2.2,1.0,,0.8,125.0,1.0,1.0,112.4,59.9,12.5,1650,1.0,Li-Ion,0.0,0.0
Samsung,TFT,0.256,3.5,36.5,52.6,153600.0,5.0,0.0,Android 2.3,1.0,0.5,0.8320000000000001,122.0,1.0,1.0,112.7,61.5,11.5,1300,1.0,Li-Ion,0.0,0.0
Samsung,TFT,16.0,4.0,45.5,59.4,384000.0,5.0,0.3,Android 4.0,1.0,0.75,1.0,122.0,1.0,1.0,121.5,63.1,10.5,1500,1.0,Li-Ion,1.0,0.0
Samsung,TFT,16.0,3.65,39.7,55.4,153600.0,5.0,0.0,Android 2.3,1.0,0.5,1.0,115.0,1.0,1.0,114.5,62.5,11.2,1300,1.0,Li-Ion,0.0,0.0
Samsung,,,3.2,30.5,47.2,153600.0,3.15,0.0,Android 2.3,1.0,0.5,0.8,114.2,0.0,1.0,112.0,57.7,14.2,1300,1.0,Li-Ion,0.0,0.0
Samsung,Super Clear LCD,16.0,4.8,63.5,69.7,921600.0,16.3,0.0,Android 4.1,1.0,1.0,1.4,300.0,0.0,1.0,128.7,70.8,19.1,1650,1.0,Li-Ion,1.0,1.0
Samsung,TFT,0.256,3.0,27.9,39.5,76800.0,2.0,0.0,Android 4.0,1.0,,0.85,112.0,1.0,1.0,118.9,59.3,11.7,1200,1.0,Li-Ion,0.0,0.0
Samsung,TFT,0.256,3.5,36.5,52.6,153600.0,3.15,0.0,Android 4.0.4,1.0,0.5,0.8,122.0,0.0,1.0,112.8,61.5,11.5,1300,1.0,Li-Ion,0.0,0.0
Samsung,Super AMOLED Plus,16.0,4.5,57.6,62.7,384000.0,5.0,1.3,Android 4.0,1.0,1.0,1.5,136.0,0.0,1.0,132.6,69.3,9.1,2000,1.0,Li-Ion,1.0,1.0
Samsung,TFT,16.0,5.0,71.2,64.5,384000.0,8.0,2.0,Android 4.1.2,1.0,1.0,1.2,162.0,1.0,1.0,143.5,76.9,9.6,2100,1.0,Li-Ion,1.0,0.0
Samsung,TFT,16.0,5.0,71.2,64.5,384000.0,8.0,2.0,Android 4.1.2,1.0,1.0,1.2,162.0,1.0,1.0,143.5,76.9,9.6,2100,1.0,Li-Ion,1.0,0.0
Samsung,TFT,16.0,4.0,45.5,59.0,384000.0,8.0,0.3,Android 2.3,1.0,0.5,1.0,125.0,0.0,1.0,122.5,63.0,10.5,1650,1.0,Li-Ion,1.0,0.0
Samsung,Super AMOLED,16.0,4.0,45.5,59.0,384000.0,3.15,0.3,Android 2.3,1.0,,1.0,123.5,,1.0,122.5,63.0,9.9,1650,1.0,Li-Ion,1.0,0.0
Samsung,TFT,0.256,3.27,31.8,49.7,153600.0,3.15,0.0,Android 2.3.6,1.0,0.5,0.8,105.3,1.0,1.0,109.4,58.6,11.6,1300,1.0,Li-Ion,0.0,0.0
