brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Lg	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	72.2%	540 x 960 px	8 MP, Single	1.3 MP, Single	Android 4.1.2 (Jelly Bean)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Dual-core 1.0 GHz Cortex-A9	150.2 Х 76.9 Х 9.4 mm	161 g	3140 mAh,  Removable Li-Ion	240 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lg	True HD-IPS + LCD	capacitive touchscreen	16M	5.2" inc	74.5 cm2	75.9%	1080 x 1920 px	13 MP, Single	2.1 MP, Single	Android 4.2.2 (Jelly Bean), upgradable to 5.0.2 (Lollipop)	- Adreno 330	No	16/32 GB, 2 GB RAM	- Quad-core 2.26 GHz Krait 400	138.5 Х 70.9 Х 8.9 mm	143 g	3000 mAh,  Non-removable Li-Po	270 EUR	Micro-SIM	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps	Class 12	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (SlimPort), USB Host	4.0, A2DP, LE, aptX	Stereo FM radio, RDS	Yes
Lg	True Full HD IPS Plus LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	72.8%	1080 x 1920 px	13 MP, Single	2.1 MP, Single	Android 4.3 (Jelly Bean)	- Adreno 320	microSD, up to 64 GB (dedicated slot)	32 GB, 2 GB RAM	- Quad-core 1.7 GHz Krait 300	150.6 Х 76.1 Х 9.2 mm	167 g	3140 mAh,  Removable Li-Ion	250 EUR	Micro-SIM	GSM / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps	Class 12	Yes, with A-GPS, S-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (SlimPort), USB Host	4.0, A2DP	Stereo FM radio, RDS	Yes
Lg	True HD IPS+	capacitive touchscreen	16M	4.95" inc	67.5 cm2	70.8%	1080 x 1920 px	8 MP, Single	1.3 MP, Single	Android 4.0 (Ice Cream Sandwich), upgradable to 6.0 (Marshmallow)	- Adreno 330	No	16/32 GB, 2 GB RAM	- Quad-core 2.3 GHz Krait 400	137.9 Х 69.2 Х 8.6 mm	130 g	2300 mAh,  Non-removable Li-Po	260 EUR	Micro-SIM	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Class 12	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (SlimPort), USB Host	4.0, A2DP	No	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4" inc	45.5 cm2	63.3%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.1.2 (Jelly Bean)	- Adreno 305	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Dual-core 1.2 GHz Krait	116.1 Х 62 Х 10.1 mm	113.4 g	2460 mAh,  Removable Li-Ion	100 EUR	Micro-SIM	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps	Class 12 (T-Mobile)	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0	4.0, A2DP	No	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4.3" inc	51.0 cm2	62.7%	540 x 960 px	5 MP, Single	1.3 MP, Single	Android 4.1.2 (Jelly Bean)	- Adreno 225	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Dual-core 1.2 GHz Krait	126 Х 64.5 Х 9.3 mm	131 g	2150 mAh,  Removable Li-Ion	220 EUR	Yes	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot, DLNA	Yes	microUSB 2.0	4.0, A2DP	No	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4.5" inc	55.8 cm2	66.2%	540 x 960 px	5 MP, Single	1.3 MP, Single	Android 4.1.2 (Jelly Bean); LG Optimus UI 4	- Adreno 305	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM (D500)/ 8 GB, 1 GB RAM (D505)	- Dual-core 1.2 GHz Krait	128 Х 65.9 Х 10.2 mm	126 g	2460 mAh,  Removable Li-Ion	200 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Class 12	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot, DLNA	Yes	microUSB 2.0	4.0, A2DP, LE	FM radio	Yes
Lg	True HD-IPS LCD	capacitive touchscreen	16M	4.7" inc	60.5 cm2	67.4%	720 x 1280 px	8 MP, Single	1.3 MP, Single	Android 4.1.2 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Dual-core 1.5 GHz	131.7 Х 68.2 Х 9.6 mm	133.2 g	2540 mAh,  Removable Li-Ion	150 EUR	Micro-SIM	GSM / CDMA / HSPA / EVDO / LTE	HSPA, LTE, EV-DO Rev.A 3.1 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot, DLNA		microUSB 2.0	Yes	FM radio	Yes
Lg	True Full HD IPS Plus LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	73.0%	1080 x 1920 px	13 MP, Single	2.1 MP, Single	Android 4.1.2 (Jelly Bean), upgradable to 4.4.2 (KitKat); LG Optimus UI 3	- Adreno 320	microSD, up to 64 GB (dedicated slot)	16/32 GB, 2 GB RAM	- Quad-core 1.7 GHz Krait 300	150.2 Х 76.1 Х 9.4 mm	172 g	3140 mAh,  Removable Li-Ion	400 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Class 12	Yes, with A-GPS, S-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (SlimPort), USB Host	4.0, A2DP, aptX	Stereo FM radio, RDS	Yes
Lg	True HD-IPS + LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	64.6%	720 x 1280 px	13 MP, Single	1.3 MP, Single	Android 4.1.2 (Jelly Bean)	- Adreno 320	microSD, up to 64 GB (dedicated slot)	16 GB, 2 GB RAM	- Quad-core 1.5 GHz Krait	136.9 Х 68.9 Х 9.4 mm	141.2 g	2280 mAh,  Removable Li-Ion	270 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0 (MHL TV-out), USB Host	4.0, A2DP	No	Yes
Lg	TFT	capacitive touchscreen	256K	3" inc	27.9 cm2	45.8%	240 x 320 px	2 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	4 GB (1.6 GB user available), 512 MB RAM	- 1.0 GHz Cortex-A5	102.9 Х 59.2 Х 12.2 mm	105 g	1540 mAh,  Removable Li-Ion	60 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0, A2DP	FM radio, RDS	Yes
Lg	IPS LCD	capacitive touchscreen	256K	3.2" inc	31.7 cm2	51.0%	240 x 320 px	3.15 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	4 GB (1.8 GB user available), 512 MB RAM	- Cortex-A5	102 Х 61 Х 12 mm	110 g	1540 mAh,  Removable Li-Ion	70 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0, A2DP, EDR	FM radio	Yes
Lg	IPS LCD	capacitive touchscreen		3.2" inc	31.7 cm2	50.3%	240 x 320 px	3.15 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	4 GB (1.6 GB user available), 512 MB RAM	- 1.0 GHz Cortex-A5	102.9 Х 61.3 Х 11.9 mm	110 g	1540 mAh,  Removable Li-Po	90 EUR	Dual SIM (Mini-SIM)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lg	IPS LCD	capacitive touchscreen		3.2" inc	31.7 cm2	50.6%	240 x 320 px	3.15 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	4 GB (1.6 GB user available), 512 MB RAM	- 1.0 GHz Cortex-A5	102.6 Х 61.1 Х 11.9 mm	107 g	1540 mAh,  Removable Li-Po	90 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lg	IPS LCD	capacitive touchscreen	16M	3.8" inc	43.0 cm2	58.9%	320 x 480 px	3.15 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- 1.0 GHz Cortex-A9	112.8 Х 64.7 Х 11.9 mm	125 g	1700 mAh,  Removable Li-Ion	110 EUR	Dual SIM (dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lg	IPS LCD	capacitive touchscreen	16M	3.8" inc	43.0 cm2	59.1%	320 x 480 px	3.15 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- 1.0 GHz Cortex-A9	112.5 Х 64.7 Х 11.9 mm	125 g	1700 mAh,  Removable Li-Ion	110 EUR	Micro-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4" inc	45.5 cm2	61.8%	480 x 800 px	5 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean); LG Optimus UI 3	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	4 GB (1.75 GB user available), 512 MB RAM	- 1.0 GHz Cortex-A9	118.4 Х 62.2 Х 9.2 mm	100 g	1700 mAh,  Removable Li-Ion	120 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4" inc	45.5 cm2	62.3%	480 x 800 px	5 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	4 GB (1.4 GB user available), 512 MB RAM	- 1.0 GHz Cortex-A9	117.5 Х 62.2 Х 9.2 mm	103.3 g	1700 mAh,  Removable Li-Ion	140 EUR	Micro-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, hotspot	Yes	microUSB 2.0	3.0, A2DP	FM radio, RDS	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	64.7%	480 x 800 px	8 MP, Single	0.3 MP, Single	Android 4.1.2 (Jelly Bean)	- Adreno 203	microSD, up to 32 GB (dedicated slot)	4 GB, 768 MB RAM	- Dual-core 1.0 GHz Cortex-A5	122.2 Х 66.6 Х 9.7 mm	115.5 g	2460 mAh,  Removable Li-Ion	150 EUR	Dual SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	65.0%	480 x 800 px	8 MP, Single	0.3 MP, Single	Android 4.1.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)	- Adreno 203	microSD, up to 32 GB (dedicated slot)	4 GB, 768 MB RAM	- Dual-core 1.0 GHz Cortex-A5	121.5 Х 66.6 Х 9.7 mm	118 g	2460 mAh,  Removable Li-Ion	180 EUR	Micro-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA	Yes (market dependent)	microUSB 2.0	3.0, A2DP	FM radio, RDS	Yes
Lg	True HD-IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	71.3%	720 x 1280 px	8 MP, Single	1.3 MP, Single	Android 4.1.2 (Jelly Bean), upgradаble to 4.4.2 (KitKat)	- Adreno 305	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Dual-core 1.4 GHz Krait	128.4 Х 66.5 Х 9 mm	120 g	2150 mAh,  Removable Li-Ion	250 EUR	Mini-SIM	GSM / HSPA	HSPA 42.2/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 HS	4.0, A2DP, LE	Stereo FM radio, RDS	Yes
Lg	HD-IPS LCD	capacitive touchscreen	16M	5" inc	77.4 cm2	68.4%	768 x 1024 px	8 MP, Single	1.3 MP, Single	Android 4.0.4 (Ice Cream Sandwich)	- Adreno 225	microSD, up to 32 GB (dedicated slot)	16 GB, 2 GB RAM	- Dual-core 1.5 GHz Krait	132.2 Х 85.6 Х 9.4 mm	159 g	2150 mAh,  Non-removable Li-Ion	None	Micro-SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (MHL TV-out)	4.0, A2DP	No	Yes
Lg	True HD-IPS + LCD	capacitive touchscreen	16M	5.2" inc	83.7 cm2	%	960 x 1280 px	13 MP, Single	2.1 MP, Single	Android 4.2.2 (Jelly Bean)	- Adreno 330	No	16 GB, 2 GB RAM	- Quad-core 2.26 GHz Krait 400	Х Х mm	0 g	2610 mAh,  Removable Li-Ion	None	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Class 12	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (SlimPort), USB Host	4.0, A2DP, LE	Stereo FM radio, RDS	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4.3" inc	51.0 cm2	62.2%	540 x 960 px	5 MP, Single	1.3 MP, Single	Android 4.0.4 (Ice Cream Sandwich)	- Adreno 225	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Dual-core 1.2 GHz Krait	126 Х 65 Х 9 mm	128 g	2150 mAh,  Removable Li-Ion	180 EUR	Mini-SIM	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA	Yes	microUSB 2.0	4.0, A2DP	No	Yes
Lg	HD-IPS LCD	capacitive touchscreen	16M	5" inc	77.4 cm2	61.3%	768 x 1024 px	8 MP, Single	1.3 MP, Single	Android 4.0.4 (Ice Cream Sandwich)	None	No	32 GB, 1 GB RAM	- Dual-core 1.5 GHz	139.7 Х 90.4 Х 8.4 mm	168.1 g	2080 mAh,  Removable Li-Po	190 EUR	Micro-SIM	CDMA / EVDO / LTE	EV-DO Rev.A 3.1 Mbps, LTE	No	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0	3.0, A2DP	Stereo FM radio, RDS	Yes
Lg	True HD IPS Plus	capacitive touchscreen	16M	4.7" inc	62.9 cm2	68.3%	768 x 1280 px	8 MP, Single	1.3 MP, Single	Android 4.2 (Jelly Bean), upgradable to 5.1 (Lollipop)	- Adreno 320	No	8/16 GB, 2 GB RAM	- Quad-core 1.5 GHz Krait	133.9 Х 68.7 Х 9.1 mm	139 g	2100 mAh,  Non-removable Li-Po	250 EUR	Micro-SIM	GSM / HSPA	HSPA 42.2/5.76 Mbps	Class 12	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot	Yes	microUSB 2.0 (SlimPort)	4.0, A2DP	No	Yes
Lg	3D IPS LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	61.6%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)	None	microSD, up to 32 GB (dedicated slot)	16 GB, 1 GB RAM	- Dual-core 1.2 GHz	126.8 Х 67.4 Х 9.6 mm	148 g	1520 mAh,  Removable Li-Ion	210 EUR	Mini-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, DLNA, hotspot	Yes	microUSB 2.0 (MHL TV-out)	3.0, A2DP, EDR	No	Yes
Lg	3D LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	61.6%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)	- PowerVR SGX540	microSD, up to 32 GB (dedicated slot)	8 GB (5.3 GB user available), 1 GB RAM	- Dual-core 1.2 GHz Cortex-A9	126.8 Х 67.4 Х 9.6 mm	148 g	1520 mAh,  Removable Li-Ion	230 EUR	Mini-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, DLNA, hotspot	Yes	microUSB 2.0 (MHL TV-out)	3.0, A2DP, EDR	Stereo FM radio, RDS	Yes
Lg	True HD-IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	67.5%	720 x 1280 px	8 MP, Single	1.3 MP, Single	Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)	- ULP GeForce	microSD, up to 64 GB (dedicated slot)	16 GB (12 GB user available), 1 GB RAM	- Quad-core 1.5 GHz Cortex-A9	132.4 Х 68.1 Х 8.9 mm	133 g	2150 mAh,  Removable Li-Ion	220 EUR	Mini-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Class 33	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (MHL TV-out)	4.0, A2DP, LE	Stereo FM	Yes
Lg	True HD-IPS + LCD	capacitive touchscreen	16M	4.7" inc	62.9 cm2	67.1%	768 x 1280 px	8 MP, Single	1.3 MP, Single	Android 4.0 (Ice Cream Sandwich), upgradable to 4.1.2 (Jelly Bean)	- Adreno 320	microSD, up to 64 GB (dedicated slot), 16 GB included	16 GB, 2 GB RAM	- Quad-core 1.5 GHz Krait	130.8 Х 71.6 Х 8.4 mm	147.1 g	2100 mAh,  Non-removable Li-Po	250 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS, S-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (MHL TV-out), USB Host	4.0, A2DP, LE	No	Yes
Lg	True HD-IPS + LCD	capacitive touchscreen	16M	4.7" inc	62.9 cm2	69.2%	768 x 1280 px	13 MP, Single	1.3 MP, Single	Android 4.1.2 (Jelly Bean), upgradаble to 4.4.2 (KitKat)	- Adreno 320	No	32 GB (25 GB user available), 2 GB RAM	- Quad-core 1.5 GHz Krait	131.9 Х 68.9 Х 8.5 mm	145 g	2100 mAh,  Non-removable Li-Po	160 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Class 12	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (MHL TV-out), USB Host	4.0, A2DP	Stereo FM radio, RDS	Yes
Lg	True HD-IPS + LCD	capacitive touchscreen	16M	4.7" inc	62.9 cm2	69.2%	768 x 1280 px	13 MP, Single	1.3 MP, Single	Android 4.0 (Ice Cream Sandwich)	- Adreno 320	No	32 GB, 2 GB RAM	- Qualcomm APQ8064	131.9 Х 68.9 Х 8.5 mm	144.9 g	2100 mAh,  Non-removable Li-Po	480 EUR	Micro-SIM	GSM / CDMA / HSPA / EVDO / LTE	EV-DO Rev.A 3.1 Mbps, LTE, HSPA	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (MHL TV-out), USB Host	4.0, A2DP, LE	No	Yes
Lg	TFT	capacitive touchscreen	256K	3.2" inc	31.7 cm2	50.2%	240 x 320 px	3.15 MP, Single	0 MP,	Android 2.3.6 (Gingerbread)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	1 GB, 384 MB RAM	- 800 MHz	102.6 Х 61.6 Х 11.9 mm	110 g	1500 mAh,  Removable Li-Ion	70 EUR	Mini-SIM	GSM / HSPA	HSPA 3.6/0.384 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, DLNA		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Lg	TFT	capacitive touchscreen	256K	3.2" inc	31.7 cm2	50.2%	240 x 320 px	3.15 MP, Single	0 MP,	Android 2.3.6 (Gingerbread)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	1 GB, 384 MB RAM	- 800 MHz Cortex-A5	102.6 Х 61.6 Х 11.9 mm	119 g	1540 mAh,  Removable Li-Ion	80 EUR	Dual SIM (Mini-SIM)	GSM / HSPA	HSPA 3.6/0.384 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, DLNA		microUSB 2.0	3.0, A2DP, EDR	Stereo FM radio	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4" inc	47.6 cm2	60.6%	320 x 480 px	5 MP, Single	0 MP,	Android 4.0.3 (Ice Cream Sandwich)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	4 GB (2.6 GB user available), 512 MB RAM	- 800 MHz Cortex-A5	118.3 Х 66.5 Х 9.5 mm	120 g	1540 mAh,  Removable Li-Ion	110 EUR	Dual SIM (Mini-SIM)	GSM / HSPA	HSPA 7.2/0.384 Mbps	Class 12		Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Lg		capacitive touchscreen	16M	4" inc	47.6 cm2	60.6%	320 x 480 px	5 MP, Single	0 MP,	Android 4.0 (Ice Cream Sandwich)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	4 GB (2.5 GB user available), 512 MB RAM	- 800 MHz Cortex-A5	118.3 Х 66.5 Х 9.5 mm	125 g	1500 mAh,  Removable Li-Ion	120 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/0.384 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot	Yes	microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	62.6%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.0.3 (Ice Cream Sandwich)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	4 GB (2.4 GB user available), 512 MB RAM	- 1.0 GHz Cortex-A5	125.5 Х 67 Х 8.7 mm	122 g	1700 mAh,  Removable Li-Ion	120 EUR	Mini-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA	Yes	microUSB 2.0	3.0, A2DP	FM radio	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	67.7%	540 x 960 px	5 MP, Single	0.3 MP, Single	Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.1.2 (Jelly Bean)	- PowerVR SGX540	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Dual-core 1.0 GHz Cortex-A9	131.9 Х 68.2 Х 9.1 mm	125 g	2150 mAh,  Removable Li-Ion	170 EUR	Mini-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA	Yes	microUSB 2.0	3.0, A2DP, EDR	Stereo FM radio, RDS	Yes
Lg	IPS LCD	capacitive touchscreen	16M	4.5" inc	55.8 cm2	63.5%	540 x 960 px	5 MP, Single	0.3 MP, Single	Android 4.0.4 (Ice Cream Sandwich)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Dual-core 1.0 GHz	127.8 Х 68.8 Х 9.1 mm	119.1 g	2150 mAh,  Removable Li-Ion	170 EUR	Micro-SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot, DLNA		microUSB 2.0	3.0, A2DP, EDR	No	Yes
Lg	HD-IPS LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	61.3%	480 x 800 px	5 MP, Single	1.3 MP, Single	Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)	None	microSD, up to 32 GB (dedicated slot)	16 GB, 1 GB RAM	- Dual-core 1.2 GHz	126.5 Х 67.9 Х 9.5 mm	141.7 g	1700 mAh,  Removable Li-Ion	130 EUR	Mini-SIM	CDMA / HSPA / EVDO / LTE	HSPA, LTE, EV-DO Rev. A 3.1 Mbps	No	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	microUSB 2.0 (MHL TV-out)	3.0, A2DP	No	Yes
