brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Gionee	Super AMOLED	capacitive touchscreen	16M	5" inc	68.9 cm2	66.9%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 5 (Lollipop); Amigo 3	- Mali-400	microSD, up to 32 GB (dedicated slot)	16 GB, 2 GB RAM	- Quad-core 1.3 GHz Cortex-A7	144.7 Х 71.2 Х 10.2 mm	176 g	5000 mAh,  Non-removable Li-Ion	220 EUR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB Host	2.0, A2DP	FM radio	Yes
Gionee	AMOLED	capacitive touchscreen	16M	5.5" inc	83.4 cm2	72.2%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 5.1 (Lollipop); Amigo 3.1	- Mali-T720MP2	microSD, up to 256 GB (dedicated slot)	32 GB, 3 GB RAM	- Quad-core 1.3 GHz Cortex-A53	152 Х 76 Х 8.6 mm	211 g	6020 mAh,  Non-removable Li-Po	330 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio, RDS, recording	Yes
Gionee	TFT	capacitive touchscreen	16M	5.5" inc	83.4 cm2	70.8%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 5.1 (Lollipop); Amigo 3.1	- Mali-T720MP2	microSD, up to 256 GB (dedicated slot)	16 GB, 3 GB RAM	- Quad-core 1.0 GHz Cortex-A53	155 Х 76 Х 9 mm	200 g	5000 mAh,  Non-removable Li-Po	340 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	68.9%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 5.1 (Lollipop); Amigo 3.1	- Mali-T720MP2	microSD, up to 256 GB (dedicated slot)	32 GB, 3 GB RAM	- Quad-core 1.3 GHz Cortex-A53	143 Х 69.9 Х 8.5 mm	183 g	4000 mAh,  Non-removable Li-Po	170 EUR	Dual SIM	GSM / HSPA / LTE	HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	AMOLED	capacitive touchscreen	16M	6" inc	98.7 cm2	75.5%	1080 x 1920 px	13 MP, Single	5 MP, Single	Android 5.1 (Lollipop); Amigo 3.1	- Mali-T720MP3	microSD, up to 256 GB (dedicated slot)	64 GB, 3 GB RAM	- Octa-core 1.3 GHz Cortex-A53	160.9 Х 81.2 Х 8.4 mm	208 g	5020 mAh,  Non-removable Li-Po	420 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		Type-C 1.0 reversible connector	4.0, A2DP	FM radio	Yes
Gionee		capacitive touchscreen	16M	4.5" inc	55.8 cm2	61.3%	480 x 854 px	5 MP, Single	2 MP, Single	Android 4.4 (KitKat)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	134.5 Х 67.7 Х 8.7 mm	0 g	1800 mAh,  Removable Li-Po	120 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB	2.0	FM radio, recording	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	66.8%	720 x 1280 px	5 MP, Single	2 MP, Single	Android 5.1 (Lollipop)	- Mali-T720MP2	microSD, up to 32 GB (dedicated slot)	16 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A53	143.3 Х 72 Х 8.9 mm	153 g	2000 mAh,  Removable Li-Ion	90 EUR	Dual SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	TFT	capacitive touchscreen	16M	5" inc	68.9 cm2	64.9%	480 x 854 px	5 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	None	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	142.8 Х 74.3 Х 8.6 mm	150 g	1950 mAh,  Removable Li-Ion	120 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	AMOLED	capacitive touchscreen	16M	5" inc	68.9 cm2	67.9%	720 x 1280 px	13 MP, Single	8 MP, Single	Android 5.1.1 (Lollipop); Amigo 3	- Mali-T720MP3	microSD, up to 256 GB (uses SIM 2 slot)	16 GB, 2 GB RAM	- Octa-core 1.3 GHz Cortex-A53	145.1 Х 70 Х 6.4 mm	129 g	2400 mAh,  Non-removable Li-Ion	None	Hybrid Dual SIM (Micro-SIM, nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n/ac, hotspot, Wi-Fi Direct		microUSB 2.0, USB Host	4.0, A2DP, LE	FM radio	Yes
Gionee	AMOLED	capacitive touchscreen	16M	5.5" inc	83.4 cm2	73.6%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 5.1.1 (Lollipop); Amigo 3.1	- Mali-T720MP3	microSD, up to 256 GB (uses SIM 2 slot)	32 GB, 3 GB RAM	- Octa-core 1.3 GHz Cortex-A53	151.9 Х 74.6 Х 6.9 mm	147 g	3150 mAh,  Non-removable Li-Ion	290 EUR	Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	66.9%	540 x 960 px	8 MP, Single	2 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	134.5 Х 67.7 Х 8.1 mm	103.5 g	1800 mAh,  Removable Li-Po	160 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB	2.0	FM radio, recording	Yes
Gionee	LTPS IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	68.2%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 4.4.2 (KitKat)	- Adreno 305	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	143 Х 70.7 Х 6.9 mm	124.5 g	1950 mAh,  Removable Li-Ion	None	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	AMOLED	capacitive touchscreen	16M	4.8" inc	63.5 cm2	67.4%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 4.4.2 (KitKat); Amigo OS 2	- Mali-450MP4	No	16 GB, 1 GB RAM	- Octa-core 1.7 GHz Cortex-A7	139.8 Х 67.4 Х 5.2 mm	97.7 g	2050 mAh,  Non-removable Li-Ion	240 EUR	Micro-SIM	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB Host	4.0, A2DP	FM radio	Yes
Gionee	Super AMOLED	capacitive touchscreen	16M	5" inc	68.9 cm2	67.7%	1080 x 1920 px	13 MP, Single	5 MP, Single	Android 4.2 (Jelly Bean), upgradаble to 4.4.2 (KitKat); Amigo 2	- Mali-450MP4	No	16 GB, 2 GB RAM	- Octa-core 1.7 GHz Cortex-A7	145.1 Х 70.2 Х 5.6 mm	133 g	2300 mAh,  Non-removable Li-Ion	270 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB Host	4.0, A2DP, EDR	FM radio, RDS	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	5.7" inc	89.6 cm2	67.4%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR Series 5XT	No	16 GB, 1 GB RAM	- Quad-core 1.5 GHz Cortex-A7	163.5 Х 81.3 Х 8 mm	0 g	3200 mAh,  Non-removable Li-Ion	220 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	68.3%	720 x 1280 px	8 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	- Mali-450MP4	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Hexa-core 1.5 GHz Cortex-A7	157.3 Х 77.6 Х 7.9 mm	104.6 g	2400 mAh,  Removable Li-Ion	None	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	TFT	capacitive touchscreen	16M	5" inc	68.9 cm2	66.4%	480 x 854 px	8 MP, Single	2 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	144 Х 72 Х 10.5 mm	0 g	4200 mAh,  Removable Li-Ion	130 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB Host	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	66.7%	720 x 1280 px	8 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	- Mali-450	microSD, up to 256 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz	144.5 Х 71.5 Х 10.4 mm	180.3 g	5000 mAh,  Non-removable Li-Ion	170 EUR	Dual SIM (dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB Host	4.0, A2DP	FM radio	Yes
Gionee	TFT	capacitive touchscreen	16M	4.5" inc	55.8 cm2	62.2%	480 x 854 px	5 MP, Single	2 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	135 Х 66.5 Х 9.1 mm	88.2 g	1800 mAh,  Removable Li-Po	100 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB	2.1	FM radio, recording	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	58.9%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 5.1 (Lollipop); Amigo 3.1	- Mali-400MP2	microSD, up to 128 GB (dedicated slot)	16 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	143.5 Х 72 Х 8.3 mm	146.9 g	2300 mAh,  Removable Li-Po	None	Dual SIM	GSM / HSPA / LTE	HSPA, LTE	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	TFT	capacitive touchscreen		3.95" inc	46.5 cm2	59.5%	320 x 480 px	2 MP, Single	0.3 MP, Single	Android 4.0 (Ice Cream Sandwich)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- 1.0 GHz Cotex-A9	123 Х 63.5 Х 11.2 mm	0 g	1700 mAh,  Removable Li-Ion	90 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen		3.5" inc	36.5 cm2	52.0%	320 x 480 px	3.15 MP, Single	0.3 MP, Single	Android 4.0 (Ice Cream Sandwich)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- 1.0 GHz Cotex-A9	115 Х 61 Х 10.8 mm	0 g	1500 mAh,  Removable Li-Ion	60 EUR	Dual SIM (Dual stand-by)	GSM		Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB	Yes	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	60.4%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.0 (Ice Cream Sandwich)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz Cortex-A9	130 Х 67 Х 9.8 mm	0 g	1800 mAh,  Removable Li-Ion	100 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB	4.0, A2DP	FM radio	Yes
Gionee		capacitive touchscreen	16M	4.5" inc	55.8 cm2	61.2%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR Series 5XT	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Quad-core 1.2 GHz Cortex-A7	136 Х 67 Х 9.7 mm	0 g	1800 mAh,  Removable Li-Ion	110 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB	4.0, A2DP	FM radio	Yes
Gionee	Super AMOLED+	capacitive touchscreen	16M	4.65" inc	59.6 cm2	68.4%	720 x 1280 px	8 MP, Single	1 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR Series 5XT	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	130 Х 67 Х 8.6 mm	0 g	2100 mAh,  Removable Li-Ion	170 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	65.4%	720 x 1280 px	8 MP, Single	2 MP, Single	Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)	- PowerVR Series 5XT	microSD, up to 32 GB (dedicated slot)	16 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	137 Х 68 Х 7.9 mm	0 g	1800 mAh,  Removable Li-Ion	180 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	Super AMOLED	capacitive touchscreen	16M	4.8" inc	63.5 cm2	67.2%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR Series 5XT	No	16 GB, 1 GB RAM	- Quad-core 1.5 GHz Cortex-A7	137 Х 69 Х 6.9 mm	135 g	2000 mAh,  Non-removable Li-Ion	200 EUR	Micro-SIM	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	69.7%	1080 x 1920 px	13 MP, Single	5 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR Series 5XT	No	32 GB, 2 GB RAM	- Quad-core 1.5 GHz Cortex-A7	142.5 Х 69.4 Х 7.9 mm	0 g	2000 mAh,  Non-removable Li-Ion	250 EUR	Micro-SIM	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	73.8%	1080 x 1920 px	16 MP, Single	8 MP, Single	Android 4.2 (Jelly Bean)	- Adreno 330	No	16 GB, 2 GB RAM/ 32 GB, 3 GB RAM	- Quad-core 2.2 GHz Krait 400/ Quad-core 2.5 GHz Krait 400	150.6 Х 75 Х 9.5 mm	150 g	2500 mAh,  Non-removable Li-Po	340 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct	Yes	microUSB 2.0, USB Host	4.0, A2DP	FM radio, recording	Yes
Gionee	IGZO IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	65.8%	720 x 1280 px	13 MP, Single	0 MP,	Android 4.2.2 (Jelly Bean); Amigo 2	- Mali-450MP4	No	16 GB	- Octa-core 1.7 GHz Cortex-A7	139.8 Х 66.2 Х 8.6 mm	142.9 g	2200 mAh,  Non-removable	230 EUR	Dual SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n	Yes	microUSB 2.0	4.0, A2DP	FM radio, recording	Yes
Gionee	TFT	capacitive touchscreen		5" inc	71.2 cm2	63.8%	480 x 800 px	8 MP, Single	0.3 MP, Single	Android 4.0 (Ice Cream Sandwich)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz Cortex-A9	142 Х 78.5 Х 10 mm	0 g	2100 mAh,  Removable Li-Ion	100 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	IPS LCD	capacitive touchscreen	16M	5.3" inc	77.4 cm2	73.2%	540 x 960 px	8 MP, Single	2 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	145 Х 73 Х 9.9 mm	0 g	3000 mAh,  Removable Li-Ion	160 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee		capacitive touchscreen	16M	5.5" inc	83.4 cm2	66.5%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Quad-core 1.2 GHz Cortex-A7	157.7 Х 79.5 Х 9.8 mm	0 g	2250 mAh,  Removable Li-Ion	110 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Gionee	TFT	capacitive touchscreen		3.5" inc	36.5 cm2	52.5%	320 x 480 px	2 MP, Single	0.3 MP, Single	Android 2.3 (Gingerbread)	None	microSD, up to 32 GB (dedicated slot)	512 MB, 256 MB RAM	- 1.0 GHz Cotex-A9	113 Х 61.5 Х 12 mm	0 g	1500 mAh,  Removable Li-Ion	60 EUR	Dual SIM (Dual stand-by)	GSM		Class 12	No	Wi-Fi 802.11 b/g/n, hotspot		Proprietary	Yes	FM radio, recording	Yes
Gionee	TFT	capacitive touchscreen	16M	4" inc	45.5 cm2	56.1%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz Cortex-A7	126 Х 64.4 Х 11.2 mm	0 g	1700 mAh,  Removable Li-Ion	70 EUR	Dual SIM	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio, recording	Yes
Gionee	TFT	capacitive touchscreen	16M	4.3" inc	52.6 cm2	59.9%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Quad-core 1.3 GHz Cortex-A7	129.3 Х 68 Х 11.1 mm	0 g	1700 mAh,  Removable Li-Ion	90 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Class 12	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Google	OLED	capacitive touchscreen	16M	5.81" inc	83.2 cm2	83.3%	1080 x 2340 px	12.2 MP, Single	8 MP, Single	Android 10	- Adreno 618	No	128GB 6GB RAM	- Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)	144 Х 69.4 Х 8.2 mm	143 g	3140 mAh, Non-removable Li-Po	340 EUR	Nano-SIM and/or eSIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/75 Mbps	Yes	Yes, with A-GPS, GLONASS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD		Yes
Google	OLED	capacitive touchscreen	16M	6.2" inc	95.7 cm2	84.1%	1080 x 2340 px	12.2 MP, Dual	8 MP, Single	Android 11	- Adreno 620	No	128GB 6GB RAM	- Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver)	153.9 Х 74 Х 8.2 mm	168 g	3885 mAh, Li-Po, non-removable	500 EUR	Nano-SIM and/or eSIM	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A (CA), 5G	Yes	Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	USB Type-C 3.1	5.0, A2DP, LE, aptX HD	No	Yes
Google	OLED	capacitive touchscreen	16M	6" inc	87.6 cm2	85.9%	1080 x 2340 px	12.2 MP, Dual	8 MP, Single	Android 11	- Adreno 620	No	128GB 8GB RAM	- Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver)	144.7 Х 70.4 Х 8 mm	151 g	4080 mAh, Li-Po, non-removable	700 EUR	Nano-SIM and/or eSIM	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A (CA), 5G	Yes	Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	USB Type-C 3.1	5.0, A2DP, LE, aptX HD	No	No
Google	OLED	capacitive touchscreen	Type OLED	5.6" inc	79.6 cm2	75.0%	1080 x 2220 px	12.2 MP, Single	8 MP, Single	Android 9.0 (Pie)	- Adreno 615	No	64 GB, 4 GB RAM	- Octa-core (2x2.0 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver)	151.3 Х 70.1 Х 8.2 mm	147 g	3000 mAh,  Non-removable Li-Po	400 EUR	Nano-SIM	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps	Yes	Yes, with A-GPS, GLONASS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD		Yes
Google	OLED	capacitive touchscreen	Type OLED	6" inc	92.9 cm2	76.3%	1080 x 2160 px	12.2 MP, Single	8 MP, Single	Android 9.0 (Pie)	- Adreno 615	No	64 GB, 4 GB RAM	- Octa-core (2x2.0 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver)	160.1 Х 76.1 Х 8.2 mm	167 g	3700 mAh,  Non-removable Li-Po	480 EUR	Nano-SIM, Electronic SIM card (eSIM)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps	Yes	Yes, with A-GPS, GLONASS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD		Yes
Google	P-OLED	capacitive touchscreen	16M	5.7" inc	80.7 cm2	79.8%	1080 x 2280 px	12.2 MP, Dual	8 MP, Dual	Android 10	- Adreno 640	No	64GB 6GB RAM, 128GB 6GB RAM	- Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)	147.1 Х 68.8 Х 8.2 mm	162 g	2800 mAh,  Non-removable Li-Po	750 EUR	Nano-SIM card & eSIM	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD	No	No
Google	P-OLED	capacitive touchscreen	16M	6.3" inc	98.0 cm2	81.3%	1440 x 3040 px	12.2 MP, Dual	8 MP, Dual	Android 10	- Adreno 640	No	64GB 6GB RAM, 128GB 6GB RAM	- Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)	160.4 Х 75.1 Х 8.2 mm	193 g	3700 mAh,  Non-removable Li-Po	900 EUR	Nano-SIM card & eSIM	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD	No	No
