brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Orange	IPS LCD	capacitive touchscreen	16M	4.5" inc	55.8 cm2	70.8%	540 x 960 px	5 MP, Single	0 MP,	Android 4.3 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz	Х Х mm	0 g	2000 mAh,  Removable Li-Ion	None	Micro-SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	2.0	No	Yes
Orange	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	66.9%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.2.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Dual-core 1.3 GHz Cortex-A7	143 Х 72 Х 9.1 mm	130 g	2000 mAh,  Removable Li-Ion	None	Mini-SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Orange	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	68.8%	720 x 1280 px	8 MP, Single	0.3 MP, Single	Android 4.4.2 (KitKat)	None	microSD, up to 32 GB (dedicated slot)	16 GB, 1 GB RAM	- Quad-core 1.2 GHz	142.3 Х 70.4 Х 7.8 mm	131.8 g	2300 mAh,  Removable Li-Po	None	Micro-SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	No	Yes
Orange	IPS LCD	capacitive touchscreen	16M	4.3" inc	51.0 cm2	64.7%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.1 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz Cortex-A7	127.1 Х 62 Х 8 mm	96 g	1700 mAh,  Removable Li-Ion	None	Yes	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	Yes	No	Yes
Orange	TFT	capacitive touchscreen	16M	4" inc	45.0 cm2	58.1%	600 x 1024 px	8 MP, Single	0.3 MP, Single	Android 2.3.7 (Gingerbread), upgradable to 4.0.4 (Ice Cream Sandwich)	- PowerVR SGX540	No	16 GB (12 GB user available), 1 GB RAM	- 1.6 GHz	123 Х 63 Х 10 mm	117 g	0 mAh,	190 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot	Yes	microUSB 2.0	2.1, A2DP	No	Yes
Orange	TFT	touchscreen	256K	2.6" inc	20.9 cm2	28.9%	240 x 320 px	3.15 MP, Single	0 MP,	Android 2.2 (Froyo)	None	microSD, up to 32 GB (dedicated slot)			115 Х 63 Х 9.9 mm	115 g	0 mAh,	None	Mini-SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g		microUSB 2.0	2.1, A2DP	Stereo FM radio, RDS	Yes
Orange	TFT	capacitive touchscreen	16M	4.3" inc	52.6 cm2	61.7%	480 x 800 px	5 MP, Single	0 MP,	Android 2.3 (Gingerbread)	None	microSD, up to 32 GB (dedicated slot)	512 MB RAM	- 800 MHz	125.9 Х 67.8 Х 10.4 mm	120 g	1400 mAh,  Removable Li-Ion	None	Mini-SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g, UMA, hotspot		microUSB 2.0	2.1, A2DP, EDR	No	Yes
Orange	AMOLED	capacitive touchscreen	256K	3.5" inc	34.9 cm2	53.2%	480 x 800 px	3.15 MP, Single	0 MP,	Android 2.1 (Eclair), upgradable to 2.2 (Froyo)	- Adreno 200	microSD, up to 32 GB (dedicated slot)	512 MB RAM, 512 MB	- 600 MHz ARM 11	116 Х 56.5 Х 11.8 mm	130 g	1250 mAh,  Removable Li-Ion	None	Mini-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g		microUSB 2.0	2.1, A2DP, EDR	Stereo FM radio, RDS	Yes
Orange	TFT	capacitive touchscreen	256K	3.5" inc	34.9 cm2	50.9%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 2.3 (Gingerbread)	None	microSD, up to 16 GB (dedicated slot)	512 MB RAM	- 800 MHz	117 Х 58.5 Х 10.6 mm	120 g	0 mAh,	120 EUR	Mini-SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g, hotspot		microUSB 2.0	2.1, A2DP, EDR	Stereo FM radio, RDS	Yes
Orange	TFT	capacitive touchscreen	256K	2.8" inc	24.3 cm2	41.7%	240 x 320 px	3.15 MP, Single	0 MP,	Android 2.2 (Froyo)	None	microSD, up to 32 GB (dedicated slot)	120 MB		104 Х 56 Х 13 mm	130 g	0 mAh,	None	Mini-SIM	GSM / HSPA	HSPA	Yes	Yes	Wi-Fi 802.11 b/g, UMA		microUSB 2.0	2.1, A2DP	No	Yes
Palm	IPS LCD	capacitive touchscreen	16M	3.3" inc	30.0 cm2	61.6%	720 x 1280 px	12 MP, Single	8 MP, Single	Android 8.1 (Oreo)	- Adreno 505	microSD, up to 256 GB	32 GB, 3 GB RAM	- Octa-core 1.4 GHz Cortex-A53	96.5 Х 50.5 Х 10 mm	0 g	800 mAh,  Non-removable Li-Ion	300 EUR	Nano-SIMeSIM	HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot		2.0, Type-C 1.0 reversible connector	4.2, A2DP, LE	No	No
Palm	TFT	capacitive touchscreen	256K	2.63" inc	21.8 cm2	35.7%	320 x 400 px	2 MP, Single	0 MP,	Palm webOS	- Adreno 200	No	8 GB	- 600 MHz ARM 11	111 Х 55 Х 10.9 mm	92.5 g	1150 mAh,  Removable Li-Ion	210 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 10	Yes, with A-GPS	Wi-Fi 802.11 b/g		microUSB 2.0	2.1, A2DP	No	Yes
Palm	TFT	capacitive touchscreen	16M	3.1" inc	28.6 cm2	47.7%	320 x 480 px	5 MP, Single	0 MP,	HP webOS 2.0	None	No	16 GB, 512 MB RAM	- 1.0 GHz	100.7 Х 59.6 Х 16.9 mm	145 g	0 mAh,	260 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/2 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g		microUSB 2.0	2.1, A2DP, EDR		Yes
Palm	TFT	capacitive touchscreen	16M	3.1" inc	28.6 cm2	47.7%	320 x 480 px	5 MP, Single	0 MP,	HP webOS 2.0	None	No	16 GB, 512 MB RAM	- 1.0 GHz	100.7 Х 59.6 Х 16.9 mm	145 g	0 mAh,	210 EUR	Mini-SIM	CDMA / EVDO	EV-DO Rev.A 3.1 Mbps	No	Yes, with A-GPS	Wi-Fi 802.11 b/g		microUSB 2.0	2.1, A2DP		Yes
Palm	TFT	capacitive touchscreen	16M	3.1" inc	28.6 cm2	47.9%	320 x 480 px	3.15 MP, Single	0 MP,	Palm webOS 1.3.5	- PowerVR SGX	No	16 GB, 512 MB RAM	- 600 MHz Cortex-A8	100.5 Х 59.5 Х 16.9 mm	138 g	1150 mAh,  Removable Li-Ion	170 EUR	Mini-SIM	GSM / HSPA	HSPA 3.6/0.384 Mbps	Class 10	Yes, with A-GPS	Wi-Fi 802.11 b/g		microUSB 2.0	2.1, A2DP	No	Yes
Palm	TFT	capacitive touchscreen	256K	2.63" inc	21.8 cm2	35.7%	320 x 400 px	2 MP, Single	0 MP,	Palm webOS	- Adreno 200	No	8 GB	- 600 MHz ARM 11	111 Х 55 Х 10.9 mm	99.5 g	1150 mAh,  Removable Li-Ion	120 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Class 10	Yes, with A-GPS	No		microUSB 2.0	2.1, A2DP	No	Yes
Palm	TFT	capacitive touchscreen	16M	3.1" inc	28.6 cm2	47.9%	320 x 480 px	3.15 MP, Single	0 MP,	Palm webOS	- PowerVR SGX	No	8 GB, 256 MB RAM	- 600 MHz Cortex-A8	100.5 Х 59.5 Х 16.9 mm	133 g	1150 mAh,  Removable Li-Ion	180 EUR	Mini-SIM	GSM / HSPA	HSPA 3.6/0.384 Mbps	Class 10	Yes	Wi-Fi 802.11 b/g		microUSB	2.1, A2DP (headset support only)	No	Yes
Palm	TFT	resistive touchscreen	65K	2.25" inc	16.3 cm2	28.5%	320 x 320 px	1.3 MP, Single	0 MP,	Palm OS 5.4.9	None	microSD, up to 4 GB (dedicated slot)	64 MB	- 32-bit Intel XScale PXA270 312 MHz	107.2 Х 53.5 Х 18.6 mm	124 g	1150 mAh,  Removable Li-Ion	70 EUR	Mini-SIM	GSM		Class 10	No	No		Proprietary	1.2, A2DP	No	No
Palm	TFT	resistive touchscreen	65K	2.5" inc	20.2 cm2	29.5%	320 x 320 px	2 MP, Single	0 MP,	Microsoft Windows Mobile 6.1 Professional	- Adreno 130	microSD, up to 8 GB (dedicated slot)	100 MB, 128 MB RAM	- 528 MHz ARM 11	114 Х 60 Х 13.4 mm	133 g	1500 mAh,  Removable Li-Ion	70 EUR	Mini-SIM	GSM / HSPA	HSPA	Class 10	Yes	Wi-Fi 802.11 b/g		microUSB	2.0, A2DP	No	Yes
Palm	TFT		65K	2.4" inc	17.8 cm2	26.4%	320 x 240 px	2 MP, Single	0 MP,	Microsoft Windows Mobile 6.0 Standard Edition	None	microSD (dedicated slot)	150 MB	- 32-bit Intel XScale PXA270 312 MHz	110 Х 61.5 Х 16.5 mm	120 g	1200 mAh,  Removable Li-Ion	90 EUR	Mini-SIM	GSM / UMTS	Yes, 384 kbps	Class 10	No	No		miniUSB	2.0, A2DP	No	No
Palm	TFT	resistive touchscreen	65K	2.5" inc	20.2 cm2	31.3%	240 x 240 px	1.3 MP, Single	0 MP,	Microsoft Windows Mobile 5.0 PocketPC	None	miniSD, up to 2 GB	60 MB	- 300 MHz Samsung	111 Х 58 Х 22 mm	154 g	1200 mAh,  Removable Li-Ion	80 EUR	Mini-SIM	GSM / HSPA	Yes, 384 kbps	Class 10	No	No		Proprietary	1.2, A2DP	No	No
Palm	TFT	resistive touchscreen	65K	2.5" inc	20.2 cm2	30.9%	320 x 320 px	0.3 MP, Single	0 MP,	Palm OS 5.4.9	None	SD/MMC, up to 4 GB	64 MB	- Intel PXA270 312 MHz	111.8 Х 58.4 Х 20.3 mm	157 g	0 mAh,	220 EUR	Mini-SIM	GSM		Class 10	No	No		Proprietary	1.2, A2DP	No	No
Palm	TFT	resistive touchscreen	65K	2.5" inc	20.2 cm2	31.3%	240 x 240 px	1.3 MP, Single	0 MP,	Microsoft Windows Mobile 5.0 PocketPC	None	miniSD, up to 2 GB	60 MB	- 300 MHz Samsung	111 Х 58 Х 22 mm	154 g	1200 mAh,  Removable Li-Ion	None	Mini-SIM	GSM / HSPA	Yes, 384 kbps	Class 10	No	No		Proprietary	1.2, A2DP	No	No
Palm	TFT	resistive touchscreen	65K	2.4" inc	18.6 cm2	27.9%	320 x 320 px	0.3 MP, Single	0 MP,	Palm 5.4	None	SD/SDIO/MMC, up to 2 GB	23 MB	- Intel PXA270 312 MHz	113 Х 59 Х 23 mm	178 g	0 mAh,	None	Mini-SIM	GSM		Class 10	No	No		Proprietary	Yes	No	No
Palm	CSTN	resistive touchscreen	4096	0" inc	cm2	%	160 x 160 px	0 MP,	0 MP,	Palm 3.5.2H4	None	No	16 MB	- Motorola DragonBall VZ MC68VZ328 33MHz	108 Х 71 Х 21 mm	153 g	0 mAh,	None	Mini-SIM	GSM		No	No	No		Proprietary	No	No	No
Palm	CSTN	resistive touchscreen	4096	2.5" inc	20.2 cm2	30.0%	160 x 160 px	0.3 MP, Single	0 MP,	Palm 5.2.1H	None	SD/MMC, up to 2 GB	32 MB	- 144 MHz ARM925T	112 Х 60 Х 22 mm	168 g	0 mAh,	None	Mini-SIM	GSM		Yes	No	No		Proprietary	No	No	No
Palm	Monochrome	resistive touchscreen		0" inc	cm2	%	160 x 160 px	0 MP,	0 MP,	Palm 3.5.2H	None	No	16 MB	- Motorola DragonBall VZ MC68VZ328 33MHz	108 Х 71 Х 21 mm	147 g	0 mAh,	None	Mini-SIM	GSM		No	No	No		Proprietary	No	No	No
Panasonic	IPS LCD	capacitive touchscreen	16M	5.45" inc	76.7 cm2	72.7%	720 x 1440 px	8 MP, Single	8 MP, Single	Android 9.0 (Pie)	None	microSD, up to 128 GB (dedicated slot)	16 GB, 2 GB RAM	- Quad-core 1.5 GHz	148.8 Х 70.9 Х 9.3 mm	168 g	4000 mAh,  Non-removable Li-Ion	9990 INR	Dual SIM (Nano-SIM/Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.2, A2DP, LE	FM radio with RDS	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	72.5%	1080 x 1920 px	13 MP, Single	8 MP, Single	Android 7.0 (Nougat)	None	microSD, up to 256 GB (dedicated slot)	64 GB, 4 GB RAM	- Octa-core 1.8 GHz	152.8 Х 75.3 Х 8.6 mm	162 g	4000 mAh,  Non-removable Li-Ion	10000 INR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.2, A2DP, LE	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.45" inc	76.7 cm2	72.7%	720 x 1440 px	8 MP, Single	8 MP, Single	Android 7.0 (Nougat)	- Mali-T720MP2	microSD, up to 64 GB (dedicated slot)	16 GB, 2 GB RAM	- Quad-core 1.25 GHz Cortex-A53	148.8 Х 70.9 Х 9.3 mm	168 g	4000 mAh,  Non-removable Li-Ion	6500 INR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.1, A2DP, LE	FM radio with RDS	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.7" inc	83.8 cm2	76.2%	720 x 1440 px	13 MP, Single	5 MP, Single	Android 8.0 (Oreo)	None	microSD, up to 128 GB (dedicated slot)	32 GB, 3 GB RAM	- Quad-core 1.3 GHz	152.4 Х 72.2 Х 8.3 mm	141 g	3000 mAh,  Non-removable Li-Ion	9000 INR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB On-The-Go	4.1, A2DP, LE	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.7" inc	83.8 cm2	75.0%	720 x 1440 px	13 MP, Single	8 MP, Single	Android 7.0 (Nougat)	- Mali-T720MP2	microSD, up to 128 GB (dedicated slot)	32 GB, 3 GB RAM	- Quad-core 1.3 GHz Cortex-A53	152.5 Х 73.3 Х 8.5 mm	152 g	3250 mAh,  Non-removable Li-Ion	9000 INR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB On-The-Go	4.1, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.99" inc	92.6 cm2	77.4%	720 x 1440 px	13 MP, Single	8 MP, Single	Android 8.1 (Oreo)	- Mali-T720MP2	microSD, up to 128 GB (dedicated slot)	32 GB, 3 GB RAM	- Quad-core 1.3 GHz Cortex-A53	158.5 Х 75.5 Х 7.9 mm	158 g	4000 mAh,  Non-removable Li-Ion	8000 INR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB On-The-Go	4.1, A2DP, LE	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	6.18" inc	96.2 cm2	82.2%	1080 x 2246 px	16 MP, Dual	16 MP, Single	Android 8.1 (Oreo)	- Mali-G72 MP3	microSD, up to 256 GB (uses SIM 2 slot)	128 GB, 6 GB RAM (Eluga X1 Pro) 64 GB, 4 GB RAM (Eluga X1)	- Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)	155 Х 75.5 Х 7.9 mm	195 g	3000 mAh,  Non-removable Li-Ion	350 EUR	Hybrid Dual SIM (Nano-SIM/Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 600/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 а/b/g/n, dual-band, WiFi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	4.2, A2DP, LE	FM radio	No
Panasonic	IPS LCD	capacitive touchscreen	16M	6.19" inc	96.4 cm2	80.4%	720 x 1500 px	13 MP, Dual	8 MP, Single	Android 8.1 (Oreo)	- PowerVR GE8320	microSD, up to 128 GB (uses SIM 2 slot)	64 GB, 4 GB RAM (Z1 Pro) 32 GB, 3 GB RAM (Z1)	- Octa-core 2.0 GHz Cortex-A53	157.2 Х 76.3 Х 8.1 mm	169 g	4000 mAh,  Non-removable Li-Po	200 EUR	Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 а/b/g/n/ac, WiFi Direct, hotspot		microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio, RDS, recording	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	65.1%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 7.0 (Nougat)	- Mali-T720	microSD, up to 128 GB	16 GB, 1/2 GB RAM	- Quad-core 1.25 GHz Cortex-A53	145 Х 73 Х 9.9 mm	174.8 g	2200 mAh,  Non-removable Li-Ion	5300 INR	Dual SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.45" inc	76.7 cm2	71.5%	480 x 960 px	8 MP, Single	5 MP, Single	Android 7.1 (Nougat)	- PowerVR GE8100	microSD, up to 128 GB (dedicated slot)	16 GB, 2 GB RAM	- Quad-core 1.3 GHz Cortex-A53	148.8 Х 72 Х 9.1 mm	145 g	2500 mAh,  Non-removable Li-Ion	7000 INR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.1, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	68.7%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 7.1.2 (Nougat)	- Adreno 304	microSD, up to 128 GB	16 GB, 2 GB RAM	- Quad-core 1.3 GHz Cortex-A7	141.7 Х 70.8 Х 9.3 mm	173.8 g	4000 mAh,  Non-removable Li-Ion	7000 INR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio with RDS; recording	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.1%	720 x 1280 px	5 MP, Single	5 MP, Single	Android 7.0 (Nougat)	- Mali-T720	microSD, up to 128 GB	16 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A53	143 Х 71.8 Х 9.3 mm	151.7 g	2400 mAh,  Li-Ion	6000 INR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP, LE	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	69.3%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 7.1.2 (Nougat)	- Adreno 304	microSD, up to 128 GB (dedicated slot)	16 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	141 Х 70.5 Х 8 mm	164 g	2300 mAh,  Li-Ion	5000 INR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB On-The-Go	4.1, A2DP, LE	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.2" inc	74.5 cm2	69.2%	720 x 1280 px	13 MP, Single	8 MP, Single	Android 7.0 (Nougat); FitHome UI	- Mali-T720MP1	microSD, up to 128 GB (dedicated slot)	16 GB, 3 GB RAM	- Quad-core 1.25 GHz Cortex-A53	148.7 Х 72.4 Х 9.1 mm	161 g	4000 mAh,  Non-removable Li-Ion	11300 INR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.2" inc	74.5 cm2	69.2%	720 x 1280 px	13 MP, Single	8 MP, Single	Android 7.0 (Nougat); FitHome UI	- Mali-T720MP3	microSD, up to 128 GB (dedicated slot)	32 GB, 3 GB RAM	- Octa-core 1.3 GHz Cortex-A53	148.7 Х 72.4 Х 9.1 mm	161 g	4000 mAh,  Non-removable Li-Ion	12800 INR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.2" inc	74.5 cm2	67.4%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 7.0 (Nougat)	- Mali-T720MP1	microSD, up to 128 GB	32 GB, 3 GB RAM	- Quad-core 1.25 GHz Cortex-A53	149.5 Х 74 Х 9 mm	162 g	5000 mAh,  Non-removable Li-Po	12500 INR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio	Yes
Panasonic	S-IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	80.5%	720 x 1280 px	13 MP, Dual	5 MP, Single	Android 7.0 (Nougat)	- Mali-T860MP2	microSD, up to 256 GB	64 GB, 4 GB RAM	- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)	141 Х 73.5 Х 8.7 mm	0 g	3000 mAh,  Non-removable Li-Ion	200 EUR	Dual SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.7%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 7.0 (Nougat)	- Mali-T720	microSD, up to 128 GB (uses SIM 2 slot)	16 GB, 1/2 GB RAM	- Quad-core 1.3 GHz Cortex-A53	143 Х 71.2 Х 8 mm	133 g	2200 mAh,  Non-removable Li-Ion	7200 INR	Hybrid Dual SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	70.1%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 6.0 (Marshmallow)	- Mali-T720	microSD, up to 128 GB	16 GB, 3 GB RAM	- Quad-core 1.3 GHz Cortex-A53	154.6 Х 77 Х 9.4 mm	180 g	4000 mAh,  Non-removable Li-Ion	11500 INR	Dual SIM (Micro-SIM/Nano-SIM)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	65.9%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 7.0 (Nougat)	- Mali-T720	microSD, up to 128 GB (dedicated slot)	16 GB, 2 GB RAM	- Quad-core 1.25 GHz Cortex-A53	146.7 Х 71.3 Х 8.3 mm	150.7 g	3000 mAh,  Non-removable Li-Ion	8300 INR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.9%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 7.0 (Nougat)	- Mali-T720MP1	microSD, up to 128 GB (uses SIM 2 slot)	16 GB, 2 GB RAM	- Quad-core 1.25 GHz Cortex-A53	143 Х 71 Х 7.5 mm	145.5 g	2500 mAh,  Non-removable Li-Ion	6500 INR	Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Panasonic	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	68.6%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 7.0 (Nougat)	- Mali-T720	microSD, up to 128 GB (uses SIM 2 slot)	32 GB, 3 GB RAM	- Quad-core 1.25 GHz Cortex-A53	142.5 Х 70.5 Х 7.8 mm	143 g	2500 mAh,  Non-removable Li-Ion	100 EUR	Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio with RDS	Yes
